COD CLIENTE,COD UNID,COD SERVICIO,F. Inicio,Fecha Fin,Requeridos_sum,PersonalEstimado_sum,COMPAÑÍA,CLIENTE,UNIDAD,SERVICIO,Lider Zonal,Zona,macro zona,Personal_Real,Total_Registros,COMPAÑÍA_ASIG,CLIENTE_ASIG,UNIDAD_ASIG,SERVICIO_ASIG,Registros_Duplicados,CLIENTE_FINAL,UNIDAD_FINAL,SERVICIO_FINAL
106877,25745,151,2024-08-16,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,UNIVERSIDAD CONTINENTAL SOCIEDAD ANONIMA CERRADA,U. CONT. CAMPUS HUANCAYO,SUPERVISOR SEGURIDAD 12 HRS L/D (DIA),RICHARD CONDO,REGION JUNIN,REGION CENTRO,1,1,J&V Resguardo S.A.C.,UNIVERSIDAD CONTINENTAL SOCIEDAD ANONIMA CERRADA,U. Cont. Campus Huancayo,SUPERVISOR SEGURIDAD 12 HRS L/D (DIA),0,UNIVERSIDAD CONTINENTAL SOCIEDAD ANONIMA CERRADA,U. CONT. CAMPUS HUANCAYO,SUPERVISOR SEGURIDAD 12 HRS L/D (DIA)
61262,14658,D45,2019-05-01,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,AMERICA TV LOCAL SANTA BEATRIZ,ASISTENTE CENTRO DE CONTROL 12 HRS L/D DÍA,LUIS FAJARDO,ZONA C7,ZONA CENTRO,1,1,J&V Resguardo S.A.C.,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,America TV Local Santa Beatriz,ASISTENTE CENTRO DE CONTROL 12 HRS L/D DÍA,0,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,AMERICA TV LOCAL SANTA BEATRIZ,ASISTENTE CENTRO DE CONTROL 12 HRS L/D DÍA
11883,25063,29,2025-01-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,BANCO INTERAMERICANO DE FINANZAS,BANBIF OFICINA SANTA VICTORIA CHICLAYO,AGENTE SEGURIDAD 11 HRS L/S (DÍA),DARCY SAMILLAN,REGION CHICLAYO,REGION NORTE,1,1,J&V Resguardo S.A.C.,BANCO INTERAMERICANO DE FINANZAS,Banbif Oficina Santa Victoria Chiclayo,AGENTE SEGURIDAD 11 HRS L/S (DÍA),0,BANCO INTERAMERICANO DE FINANZAS,BANBIF OFICINA SANTA VICTORIA CHICLAYO,AGENTE SEGURIDAD 11 HRS L/S (DÍA)
62544,21914,084,2023-08-21,2099-12-31,1,1.0,J&V Resguardo S.A.C.,FARMINDUSTRIA S.A.,FARMINDUSTRIA PLANTA MARISCAL MILLER LINCE,INSPECTOR DE PATRIMONIO 12 HRS L/V DÍA,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,0,,,,,,,FARMINDUSTRIA S.A.,FARMINDUSTRIA PLANTA MARISCAL MILLER LINCE,INSPECTOR DE PATRIMONIO 12 HRS L/V DÍA
56498,1616,95,2009-08-30,2099-12-31,4,4.666666666666667,J&V Resguardo S.A.C.,TEJIDOS SAN JACINTO S.A.,SAN JACINTO PLANTA SANTA ANITA,AGENTE SEGURIDAD 24 HRS L/D,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO,5,5,J&V Resguardo S.A.C.,TEJIDOS SAN JACINTO S.A.,San Jacinto Planta Santa Anita,AGENTE SEGURIDAD 24 HRS L/D,0,TEJIDOS SAN JACINTO S.A.,SAN JACINTO PLANTA SANTA ANITA,AGENTE SEGURIDAD 24 HRS L/D
90912,5069,95,2014-05-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,RED DE ENERGIA DEL PERU SA,REP SE PARIÑAS TUMBES,AGENTE SEGURIDAD 24 HRS L/D,DARWIN BALLADARES,REGION TUMBES,REGION NORTE,3,3,J&V Resguardo S.A.C.,RED DE ENERGIA DEL PERU SA,REP SE Pariñas Tumbes,AGENTE SEGURIDAD 24 HRS L/D,0,RED DE ENERGIA DEL PERU SA,REP SE PARIÑAS TUMBES,AGENTE SEGURIDAD 24 HRS L/D
23085,26464,F70,2025-04-26,2099-12-31,1,1.0,J&V Resguardo S.A.C.,YURA S.A.,RESGUARDO RESIDENCIA CLAUDIO,RESGUARDO 08 HRS L/S DÍA,JORGE DELGADO,ZONA CR2,ZONA RESGUARDOS,4,4,J&V Resguardo S.A.C.,YURA S.A.,Resguardo Residencia Claudio,RESGUARDO 08 HRS L/S DÍA,0,YURA S.A.,RESGUARDO RESIDENCIA CLAUDIO,RESGUARDO 08 HRS L/S DÍA
24546,1148,95,1997-04-01,2099-12-31,6,7.0,J&V Resguardo S.A.C.,TRUPAL S.A.,PAPELES 1,AGENTE SEGURIDAD 24 HRS L/D,WALTER MONTIEL,ZONA N3,ZONA NORTE,7,7,J&V Resguardo S.A.C.,TRUPAL S.A.,Papeles 1,AGENTE SEGURIDAD 24 HRS L/D,0,TRUPAL S.A.,PAPELES 1,AGENTE SEGURIDAD 24 HRS L/D
75979,17810,808,2025-03-22,2099-12-31,0,0.16666666666666666,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,CONCRETOS HUASAO,AGENTE SEGURIDAD 08 HRS SÁB DÍA,JOSE CANAL BACA,REGION CUZCO,REGION SUR,0,,,,,,,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,CONCRETOS HUASAO,AGENTE SEGURIDAD 08 HRS SÁB DÍA
106877,25761,95,2024-08-15,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,UNIVERSIDAD CONTINENTAL SOCIEDAD ANONIMA CERRADA,U. CONT. OFICINA COLLASUYO CUSCO,AGENTE SEGURIDAD 24 HRS L/D,JOSE CANAL BACA,REGION CUZCO,REGION SUR,3,3,J&V Resguardo S.A.C.,UNIVERSIDAD CONTINENTAL SOCIEDAD ANONIMA CERRADA,U. Cont. Oficina Collasuyo Cusco,AGENTE SEGURIDAD 24 HRS L/D,0,UNIVERSIDAD CONTINENTAL SOCIEDAD ANONIMA CERRADA,U. CONT. OFICINA COLLASUYO CUSCO,AGENTE SEGURIDAD 24 HRS L/D
112043,10708,M62,2023-07-01,2099-12-31,1,1.1666666666666667,Liderman Servicios S.A.C.,MALL PLAZA PERÚ S.A.,MALL PLAZA SEDE AREQUIPA CAYMA,AGENTE PARKING 13 HRS L/D DÍA,JANET ACO,ZONA PD5,ZONA PARKING Y DELIVERY,1,1,Liderman Servicios S.A.C.,MALL PLAZA PERÚ S.A.,Mall Plaza Sede Arequipa Cayma,AGENTE PARKING 13 HRS L/D DÍA,0,MALL PLAZA PERÚ S.A.,MALL PLAZA SEDE AREQUIPA CAYMA,AGENTE PARKING 13 HRS L/D DÍA
54554,4546,95,2022-05-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,PROFUTURO AFP,PROFUTURO SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,3,3,J&V Resguardo S.A.C.,PROFUTURO AFP,Profuturo San Isidro,AGENTE SEGURIDAD 24 HRS L/D,0,PROFUTURO AFP,PROFUTURO SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D
68156,1878,156,2023-11-13,2099-12-31,1,1.0,J&V Resguardo S.A.C.,SUDAMERICANA DE FIBRAS S.A.,SDF LOCAL GAMBETTA,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),SANTIAGO BRAVO,ZONA N9,ZONA NORTE,1,1,J&V Resguardo S.A.C.,SUDAMERICANA DE FIBRAS S.A.,SDF Local Gambetta,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),0,SUDAMERICANA DE FIBRAS S.A.,SDF LOCAL GAMBETTA,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA)
136576,17198,42,2019-11-11,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,PRO NUTRITION PERU S.A.C.,PRO NUTRITION RESIDENCIA LA MOLINA,AGENTE SEGURIDAD 12 HRS L/D NOCHE,LUIS CRISTOBAL,ZONA RG1,ZONA RESIDENCIAS,2,2,J&V Resguardo S.A.C.,PRO NUTRITION PERU S.A.C.,Pro Nutrition Residencia La Molina,AGENTE SEGURIDAD 12 HRS L/D NOCHE,0,PRO NUTRITION PERU S.A.C.,PRO NUTRITION RESIDENCIA LA MOLINA,AGENTE SEGURIDAD 12 HRS L/D NOCHE
70588,6653,95,2025-02-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,REAL PLAZA S.R.L.,REAL PLAZA HUÁNUCO,AGENTE SEGURIDAD 24 HRS L/D,JUAN YACHA,REGION HUANUCO,REGION CENTRO,5,5,J&V Resguardo S.A.C.,REAL PLAZA S.R.L.,Real Plaza Huánuco,AGENTE SEGURIDAD 24 HRS L/D,0,REAL PLAZA S.R.L.,REAL PLAZA HUÁNUCO,AGENTE SEGURIDAD 24 HRS L/D
23251,79,167,2018-10-16,2099-12-31,2,2.0,J&V Resguardo S.A.C.,BRAEDT S.A. Ó BRSA,BRAEDT PLANTA ATE PRINCIPAL,SUPERVISOR SEGURIDAD 24 HRS L/S,JOSE SIFUENTES,ZONA C3,ZONA CENTRO,2,2,J&V Resguardo S.A.C.,BRAEDT S.A. Ó BRSA,Braedt Planta Ate Principal,SUPERVISOR SEGURIDAD 24 HRS L/S,0,BRAEDT S.A. Ó BRSA,BRAEDT PLANTA ATE PRINCIPAL,SUPERVISOR SEGURIDAD 24 HRS L/S
7620,22900,95,2023-02-01,2099-12-31,4,4.666666666666667,J&V Resguardo S.A.C.,PETROSUR S.A.C.,PETROSUR GRIFO PECSA VES,AGENTE SEGURIDAD 24 HRS L/D,CARLOS HUAMAN,ZONA S2,ZONA SUR,5,5,J&V Resguardo S.A.C.,PETROSUR S.A.C.,Petrosur Grifo Pecsa VES,AGENTE SEGURIDAD 24 HRS L/D,0,PETROSUR S.A.C.,PETROSUR GRIFO PECSA VES,AGENTE SEGURIDAD 24 HRS L/D
55081,25541,B54,2024-05-01,2099-12-31,2,3.0,J&V Resguardo S.A.C.,MAERSK LOGISTICS & SERVICES PERU S.A.,APM INLAND CALLAO GPS PUERTO,OPERADOR GPS 24 HRS L/D,ALEXANDER ASCANIO,ZONA N5,ZONA NORTE,3,3,J&V Resguardo S.A.C.,MAERSK LOGISTICS & SERVICES PERU S.A.,APM Inland Callao GPS Puerto,OPERADOR GPS 24 HRS L/D,0,MAERSK LOGISTICS & SERVICES PERU S.A.,APM INLAND CALLAO GPS PUERTO,OPERADOR GPS 24 HRS L/D
75973,26685,60,2025-04-14,2099-12-31,1,1.0,J&V Resguardo S.A.C.,CENTRO DE SISTEMAS Y NEGOCIOS SOCIEDAD ANONIMA - C,EDIFICIO PRINCIPAL,AGENTE SEGURIDAD 12 HRS L/V + 08 HRS SAB DIA,LUIS FAJARDO,ZONA C7,ZONA CENTRO,0,,,,,,,CENTRO DE SISTEMAS Y NEGOCIOS SOCIEDAD ANONIMA - C,EDIFICIO PRINCIPAL,AGENTE SEGURIDAD 12 HRS L/V + 08 HRS SAB DIA
146310,20310,95,2025-05-01,2099-12-31,2,2.8,J&V Resguardo S.A.C.,CHINANGO S.A.C.,CHINANGO OFICINA DE SOSTENIBILIDAD,AGENTE SEGURIDAD 24 HRS L/D,RICHARD CONDO,REGION JUNIN,REGION CENTRO,3,3,J&V Resguardo S.A.C.,CHINANGO S.A.C.,Chinango Oficina de Sostenibilidad,AGENTE SEGURIDAD 24 HRS L/D,0,CHINANGO S.A.C.,CHINANGO OFICINA DE SOSTENIBILIDAD,AGENTE SEGURIDAD 24 HRS L/D
75979,6648,42,2025-03-17,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,PLANTA PRE MEZCLADO MOQUEGUA,AGENTE SEGURIDAD 12 HRS L/D NOCHE,BERARDO ROMERO,REGION MOQUEGUA,REGION SUR,1,1,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SUPERMIX S.A.,Planta Pre Mezclado Moquegua,AGENTE SEGURIDAD 12 HRS L/D NOCHE,0,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,PLANTA PRE MEZCLADO MOQUEGUA,AGENTE SEGURIDAD 12 HRS L/D NOCHE
89419,20294,95,2025-04-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,PLUZ ENERGÍA PERÚ S.A.A.,ENEL DISTRIB. SUB ESTACIÓN TACNA,AGENTE SEGURIDAD 24 HRS L/D,RONNIE SIMON,ZONA C5,ZONA CENTRO,3,3,J&V Resguardo S.A.C.,PLUZ ENERGÍA PERÚ S.A.A.,Enel Distrib. Sub Estación Tacna,AGENTE SEGURIDAD 24 HRS L/D,0,PLUZ ENERGÍA PERÚ S.A.A.,ENEL DISTRIB. SUB ESTACIÓN TACNA,AGENTE SEGURIDAD 24 HRS L/D
70588,13230,106,2025-02-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,REAL PLAZA S.R.L.,REAL PLAZA CUSCO,JEFE DE GRUPO 24 HRS L/D,JOSE CANAL BACA,REGION CUZCO,REGION SUR,3,3,J&V Resguardo S.A.C.,REAL PLAZA S.R.L.,Real Plaza Cusco,JEFE DE GRUPO 24 HRS L/D,0,REAL PLAZA S.R.L.,REAL PLAZA CUSCO,JEFE DE GRUPO 24 HRS L/D
55024,21156,95,2021-12-09,2099-12-31,6,7.0,J&V Resguardo S.A.C.,DP WORLD LOGISTICS S.R.L.,DPW LOGISTICS GAMBETTA VEHÍCULOS,AGENTE SEGURIDAD 24 HRS L/D,ALEXANDER ASCANIO,ZONA N5,ZONA NORTE,7,7,J&V Resguardo S.A.C.,DP WORLD LOGISTICS S.R.L.,DPW Logistics Gambetta Vehículos,AGENTE SEGURIDAD 24 HRS L/D,0,DP WORLD LOGISTICS S.R.L.,DPW LOGISTICS GAMBETTA VEHÍCULOS,AGENTE SEGURIDAD 24 HRS L/D
133433,15193,41,2025-05-01,2025-05-01,1,1.1666666666666667,J&V Resguardo S.A.C.,MANUFACTURERA Y DISTRIBUIDORA REGIONAL SOCIEDAD AN,MAYDIRESA TACNA,AGENTE SEGURIDAD 12 HRS L/D DÍA,BERARDO ROMERO,REGION TACNA,REGION SUR,0,,,,,,,MANUFACTURERA Y DISTRIBUIDORA REGIONAL SOCIEDAD AN,MAYDIRESA TACNA,AGENTE SEGURIDAD 12 HRS L/D DÍA
10864,847,156,2017-12-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,COLEGIO SS CC RECOLETA,COLEGIO RECOLETA LA MOLINA,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),HERNAN QUISPE,ZONA S6,ZONA SUR,1,1,J&V Resguardo S.A.C.,COLEGIO SS CC RECOLETA,Colegio Recoleta La Molina,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),0,COLEGIO SS CC RECOLETA,COLEGIO RECOLETA LA MOLINA,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA)
113623,11036,476,2025-04-22,2025-05-11,4,4.666666666666667,J&V Resguardo S.A.C.,COMPANIA MINERA ARES S.A.C.,SERV. ADIC. ARES RESGUARDOS,RESGUARDO 12 HRS L/D DÍA,VICTOR REATEGUI,ZONA CR1,ZONA RESGUARDOS,2,2,J&V Resguardo S.A.C.,COMPANIA MINERA ARES S.A.C.,Serv. Adic. ARES Resguardos,RESGUARDO 12 HRS L/D DÍA,0,COMPANIA MINERA ARES S.A.C.,SERV. ADIC. ARES RESGUARDOS,RESGUARDO 12 HRS L/D DÍA
61262,14672,41,2025-04-01,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,AMERICA TV LOCAL PACHACAMAC,AGENTE SEGURIDAD 12 HRS L/D DÍA,HERNAN QUISPE,ZONA S6,ZONA SUR,1,1,J&V Resguardo S.A.C.,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,America TV Local Pachacamac,AGENTE SEGURIDAD 12 HRS L/D DÍA,0,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,AMERICA TV LOCAL PACHACAMAC,AGENTE SEGURIDAD 12 HRS L/D DÍA
22949,17487,95,2025-01-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,MOLITALIA S.A,MOLITALIA CANIL CIENEGUILLA,AGENTE SEGURIDAD 24 HRS L/D,HERNAN QUISPE,ZONA S6,ZONA SUR,3,3,J&V Resguardo S.A.C.,MOLITALIA S.A,Molitalia Canil Cieneguilla,AGENTE SEGURIDAD 24 HRS L/D,0,MOLITALIA S.A,MOLITALIA CANIL CIENEGUILLA,AGENTE SEGURIDAD 24 HRS L/D
22801,23034,M02,2023-05-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,CORPORACION ACEROS AREQUIPA S.A.,ACEROS AREQUIPA SEGURIDAD PATRIMONIAL SEDE CALLAO,AGENTE FEMENINO 12 HRS L/V DÍA,JORGE NAKANO,ZONA N1,ZONA NORTE,1,1,J&V Resguardo S.A.C.,CORPORACION ACEROS AREQUIPA S.A.,Aceros Arequipa Seguridad Patrimonial Sede Callao,AGENTE FEMENINO 12 HRS L/V DÍA,0,CORPORACION ACEROS AREQUIPA S.A.,ACEROS AREQUIPA SEGURIDAD PATRIMONIAL SEDE CALLAO,AGENTE FEMENINO 12 HRS L/V DÍA
7592,5129,118,2025-05-09,2099-12-31,1,1.0,J&V Resguardo S.A.C.,COMPAÑIA MINERA ANTAMINA S.A.,SERV. ADIC. ANTAMINA RESGUARDOS,RESGUARDO 12 HRS L/S (DÍA),VICTOR REATEGUI,ZONA CR1,ZONA RESGUARDOS,3,3,J&V Resguardo S.A.C.,COMPAÑIA MINERA ANTAMINA S.A.,Serv. Adic. Antamina Resguardos,RESGUARDO 12 HRS L/S (DÍA),0,COMPAÑIA MINERA ANTAMINA S.A.,SERV. ADIC. ANTAMINA RESGUARDOS,RESGUARDO 12 HRS L/S (DÍA)
75979,26509,808,2025-04-22,2099-12-31,0,0.16666666666666666,J&V Resguardo S.A.C.,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,MATARANI EL TRIANGULO,AGENTE SEGURIDAD 08 HRS SÁB DÍA,PERCY PEREZ,REGION AREQUIPA,REGION SUR,0,,,,,,,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,MATARANI EL TRIANGULO,AGENTE SEGURIDAD 08 HRS SÁB DÍA
71436,13379,B92,2018-09-17,2099-12-31,4,4.666666666666667,J&V Resguardo S.A.C.,ALICORP SAA,ALICORP RANSA RESGUARDO EN TRÁNSITO,CHOFER ESCOLTA 12 HRS L/D (NOCHE),JORGE DELGADO,ZONA CR2,ZONA RESGUARDOS,4,4,J&V Resguardo S.A.C.,ALICORP SAA,Alicorp Ransa Resguardo en Tránsito,CHOFER ESCOLTA 12 HRS L/D (NOCHE),0,ALICORP SAA,ALICORP RANSA RESGUARDO EN TRÁNSITO,CHOFER ESCOLTA 12 HRS L/D (NOCHE)
54554,4546,82,2022-05-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,PROFUTURO AFP,PROFUTURO SAN ISIDRO,AGENTE SEGURIDAD 14 HRS L/V (DÍA),WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,1,1,J&V Resguardo S.A.C.,PROFUTURO AFP,Profuturo San Isidro,AGENTE SEGURIDAD 14 HRS L/V (DÍA),0,PROFUTURO AFP,PROFUTURO SAN ISIDRO,AGENTE SEGURIDAD 14 HRS L/V (DÍA)
141493,19321,10,2021-11-02,2099-12-31,1,1.0,J&V Resguardo S.A.C.,IN GROUP CONSULTORIA E INVERSIONES S.A.C.,IN GROUP C.E.I EDIFICIO ARMENDARIZ,AGENTE RECEPCIONISTA 12 HRS L/V (DÍA),CARLOS BRACAMONTE,ZONA C12,ZONA CENTRO,1,1,J&V Resguardo S.A.C.,IN GROUP CONSULTORIA E INVERSIONES S.A.C.,In Group C.E.I Edificio Armendariz,AGENTE RECEPCIONISTA 12 HRS L/V (DÍA),0,IN GROUP CONSULTORIA E INVERSIONES S.A.C.,IN GROUP C.E.I EDIFICIO ARMENDARIZ,AGENTE RECEPCIONISTA 12 HRS L/V (DÍA)
64432,2592,99,2024-12-01,2099-12-31,4,4.0,J&V Resguardo S.A.C.,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - C,CPPQ PLANTA ÑAÑA,AGENTE SEGURIDAD 24 HRS L/S,ANDERSON GUTARA,ZONA C1,ZONA CENTRO,6,6,J&V Resguardo S.A.C.,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - CPPQ S.A.,CPPQ Planta Ñaña,AGENTE SEGURIDAD 24 HRS L/S,0,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - C,CPPQ PLANTA ÑAÑA,AGENTE SEGURIDAD 24 HRS L/S
107998,17596,95,2025-01-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,CORPORACION PRIMAX S.A.,PECSA PLANTA TRUJILLO,AGENTE SEGURIDAD 24 HRS L/D,JAN INGA,REGION TRUJILLO,REGION NORTE,2,2,J&V Resguardo S.A.C.,CORPORACION PRIMAX S.A.,Pecsa Planta Trujillo,AGENTE SEGURIDAD 24 HRS L/D,0,CORPORACION PRIMAX S.A.,PECSA PLANTA TRUJILLO,AGENTE SEGURIDAD 24 HRS L/D
60457,1249,42,2020-10-17,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,SACOS PISCO S.A.C.,SACOS PISCO,AGENTE SEGURIDAD 12 HRS L/D NOCHE,LUIS MELO,REGION ICA,REGION SUR,3,3,J&V Resguardo S.A.C.,SACOS PISCO S.A.C.,Sacos Pisco,AGENTE SEGURIDAD 12 HRS L/D NOCHE,0,SACOS PISCO S.A.C.,SACOS PISCO,AGENTE SEGURIDAD 12 HRS L/D NOCHE
106559,20348,41,2025-01-01,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,SUPERDEPORTE PLUS PERU S.A.C.,MARATHON PURUCHUCO,AGENTE SEGURIDAD 12 HRS L/D DÍA,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO,2,2,J&V Resguardo S.A.C.,SUPERDEPORTE PLUS PERU S.A.C.,Marathon Puruchuco,AGENTE SEGURIDAD 12 HRS L/D DÍA,0,SUPERDEPORTE PLUS PERU S.A.C.,MARATHON PURUCHUCO,AGENTE SEGURIDAD 12 HRS L/D DÍA
105250,8933,J22,2022-05-08,2099-12-31,0,0.16666666666666666,J&V Resguardo S.A.C.,JUNTA DE PROPIETARIOS DEL CENTRO EMPRESARIAL BENAV,EDIFICIO EMPRESARIAL BENAVIDES SURCO,AGENTE SEGURIDAD 12 HRS DOM DÍA,CARLOS BRACAMONTE,ZONA C12,ZONA CENTRO,0,,,,,,,JUNTA DE PROPIETARIOS DEL CENTRO EMPRESARIAL BENAV,EDIFICIO EMPRESARIAL BENAVIDES SURCO,AGENTE SEGURIDAD 12 HRS DOM DÍA
23514,95,95,2013-03-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,EMBAJADA DE FRANCIA,EMBAJADA DE FRANCIA RESIDENCIA,AGENTE SEGURIDAD 24 HRS L/D,JOSE ESCALANTE,ZONA C11,ZONA CENTRO,2,2,J&V Resguardo S.A.C.,EMBAJADA DE FRANCIA,Embajada de Francia Residencia,AGENTE SEGURIDAD 24 HRS L/D,0,EMBAJADA DE FRANCIA,EMBAJADA DE FRANCIA RESIDENCIA,AGENTE SEGURIDAD 24 HRS L/D
68590,20140,M03,2023-04-20,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,REFINERIA LA PAMPILLA S.A.A,RELAPASA MANDOS MEDIOS,SUPERVISOR DE RONDA 24 HRS L/D,SEGUNDO JARA,ZONA REPSOL MANDOS MEDIOS,ZONA SUR,3,3,J&V Resguardo S.A.C.,REFINERIA LA PAMPILLA S.A.A,Relapasa Mandos Medios,SUPERVISOR DE RONDA 24 HRS L/D,0,REFINERIA LA PAMPILLA S.A.A,RELAPASA MANDOS MEDIOS,SUPERVISOR DE RONDA 24 HRS L/D
65770,20284,165,2025-05-01,2099-12-31,2,2.8,J&V Resguardo S.A.C.,ORYGEN PERU S.A.A.,ENEL GENER. CENTRAL TÉRMICA VENTANILLA,SUPERVISOR SEGURIDAD 24 HRS L/D,ALEXANDER ASCANIO,ZONA N5,ZONA NORTE,3,3,J&V Resguardo S.A.C.,ORYGEN PERU S.A.A.,Enel Gener. Central Térmica Ventanilla,SUPERVISOR SEGURIDAD 24 HRS L/D,0,ORYGEN PERU S.A.A.,ENEL GENER. CENTRAL TÉRMICA VENTANILLA,SUPERVISOR SEGURIDAD 24 HRS L/D
104278,8907,95,2016-02-08,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,METROCOLOR S.A.,AV. LOS GORRIONES A26 - ALMACÉN,AGENTE SEGURIDAD 24 HRS L/D,WILMAR SALAS,ZONA S4,ZONA SUR,2,2,J&V Resguardo S.A.C.,METROCOLOR S.A.,Av. Los Gorriones A26 - Almacén,AGENTE SEGURIDAD 24 HRS L/D,0,METROCOLOR S.A.,AV. LOS GORRIONES A26 - ALMACÉN,AGENTE SEGURIDAD 24 HRS L/D
98665,7871,42,2025-01-01,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,METSO PERU S.A.,METSO LOCAL AREQUIPA,AGENTE SEGURIDAD 12 HRS L/D NOCHE,PERCY PEREZ,REGION AREQUIPA,REGION SUR,1,1,J&V Resguardo S.A.C.,METSO PERU S.A.,Metso Local Arequipa,AGENTE SEGURIDAD 12 HRS L/D NOCHE,0,METSO PERU S.A.,METSO LOCAL AREQUIPA,AGENTE SEGURIDAD 12 HRS L/D NOCHE
143729,19752,95,2021-03-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,LABORATORIOS AC FARMA S.A.,LAB. AC FARMA CALLE TELARES 229-231 ATE,AGENTE SEGURIDAD 24 HRS L/D,JOSE SIFUENTES,ZONA C3,ZONA CENTRO,3,3,J&V Resguardo S.A.C.,LABORATORIOS AC FARMA S.A.,Lab. AC Farma Calle Telares 229-231 Ate,AGENTE SEGURIDAD 24 HRS L/D,0,LABORATORIOS AC FARMA S.A.,LAB. AC FARMA CALLE TELARES 229-231 ATE,AGENTE SEGURIDAD 24 HRS L/D
90912,5100,95,2014-05-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,RED DE ENERGIA DEL PERU SA,REP SE AYAVIRI PUNO,AGENTE SEGURIDAD 24 HRS L/D,JUAN CARLOS LEON,REGION PUNO,REGION SUR,3,3,J&V Resguardo S.A.C.,RED DE ENERGIA DEL PERU SA,REP SE Ayaviri Puno,AGENTE SEGURIDAD 24 HRS L/D,0,RED DE ENERGIA DEL PERU SA,REP SE AYAVIRI PUNO,AGENTE SEGURIDAD 24 HRS L/D
222957,26626,95,2025-04-28,2025-05-31,2,2.3333333333333335,J&V Resguardo S.A.C.,EXOLUM AVIACION PERU S.A.,SERV. ADIC. EXOLUM AJC CALLAO,AGENTE SEGURIDAD 24 HRS L/D,JUAN REY,ZONA A1,ZONA AVIACION,0,,,,,,,EXOLUM AVIACION PERU S.A.,SERV. ADIC. EXOLUM AJC CALLAO,AGENTE SEGURIDAD 24 HRS L/D
