Cliente,Unidad,Servicio,Personal_Estimado,COMPAÑÍA_SV,CLIENTE_SV,UNIDAD_SV,SERVICIO_SV,Factor_Personas_Promedio,Fecha_Servicio,Registros_Agregados,Clave_Servicio,COD CLIENTE,COD UNID,COD SERVICIO,Personal_Real,COMPAÑÍA_ASIG,CLIENTE_ASIG,UNIDAD_ASIG,SERVICIO_ASIG,Total_Registros,CLIENTE_FINAL,UNIDAD_FINAL,SERVICIO_FINAL,Diferencia_Personal,Porcentaje_Cobertura,Personal_Faltante,Personal_Sobrante,Estado_Asignacion
7378,2718, 48,1,J&V Resguardo S.A.C.,7378,2718, 48,0.0,2019-03-01,1,7378_2718_ 48,,,,0,,,,,,7378,2718, 48,,,0,0,FALTA
23544,292, 42,1,J&V Resguardo S.A.C.,23544,292, 42,0.16666666666666666,2020-03-25,1,23544_292_ 42,,,,0,,,,,,23544,292, 42,,,0,0,FALTA
134103,25667, 95,2,J&V Resguardo S.A.C.,134103,25667, 95,0.16666666666666666,2023-11-01,1,134103_25667_ 95,,,,0,,,,,,134103,25667, 95,,,0,0,FALTA
121313,12465,324,1,J&V Resguardo S.A.C.,121313,12465,324,0.0,2022-05-01,1,121313_12465_324,121313,12465,324,1,J&V Resguardo S.A.C.,QUIMTIA S.A.,Quimtia Distribución Lurín,AGENTE RECEPCIONISTA 12 HRS L/S DÍA,1,121313,12465,324,0,100.0,0,0,EXACTO
113094,20913, 95,6,J&V Resguardo S.A.C.,113094,20913, 95,0.16666666666666666,2024-08-01,2,113094_20913_ 95,,,,0,,,,,,113094,20913, 95,,,0,0,FALTA
93918,12665, 95,2,J&V Resguardo S.A.C.,93918,12665, 95,0.16666666666666666,2018-12-01,1,93918_12665_ 95,,,,0,,,,,,93918,12665, 95,,,0,0,FALTA
81865,24625, 95,2,J&V Resguardo S.A.C.,81865,24625, 95,0.16666666666666666,2024-01-29,1,81865_24625_ 95,,,,0,,,,,,81865,24625, 95,,,0,0,FALTA
69471,2006, 53,1,J&V Resguardo S.A.C.,69471,2006, 53,0.0,2022-05-01,1,69471_2006_ 53,,,,0,,,,,,69471,2006, 53,,,0,0,FALTA
111643,18386, 95,2,J&V Resguardo S.A.C.,111643,18386, 95,0.16666666666666666,2020-06-30,1,111643_18386_ 95,,,,0,,,,,,111643,18386, 95,,,0,0,FALTA
102591,8356,372,2,J&V Resguardo S.A.C.,102591,8356,372,0.0,2025-01-01,1,102591_8356_372,102591,8356,372,2,J&V Resguardo S.A.C.,UNIVERSIDAD PRIVADA DEL NORTE SAC,UPN Sede Centro Breña,AGENTE SEGURIDAD 08 HRS L/S TARDE,2,102591,8356,372,0,100.0,0,0,EXACTO
24467,247,113,2,J&V Resguardo S.A.C.,24467,247,113,0.16666666666666666,2022-05-01,1,24467_247_113,24467,247,113,3,J&V Resguardo S.A.C.,SERVICIOS BANCARIOS COMPARTIDOS S A,Unibanca Local Miraflores,OPERADOR CENTRO CONTROL 24 HRS L/D,3,24467,247,113,1,150.0,0,1,SOBRECARGA
104439,23736, 49,1,J&V Resguardo S.A.C.,104439,23736, 49,0.0,2024-10-01,1,104439_23736_ 49,,,,0,,,,,,104439,23736, 49,,,0,0,FALTA
154867,22118, 41,1,J&V Resguardo S.A.C.,154867,22118, 41,0.16666666666666666,2022-08-15,1,154867_22118_ 41,,,,0,,,,,,154867,22118, 41,,,0,0,FALTA
9463,22042, 95,2,J&V Resguardo S.A.C.,9463,22042, 95,0.16666666666666666,2022-08-01,1,9463_22042_ 95,,,,0,,,,,,9463,22042, 95,,,0,0,FALTA
7139,23452, 41,1,J&V Resguardo S.A.C.,7139,23452, 41,0.16666666666666666,2023-10-01,1,7139_23452_ 41,,,,0,,,,,,7139,23452, 41,,,0,0,FALTA
152595,23605,F18,1,Liderman Servicios S.A.C.,152595,23605,F18,0.0,2023-10-02,1,152595_23605_F18,152595,23605,F18,1,Liderman Servicios S.A.C.,MEDIC SER S.A.C.,AUNA Clinica Delgado Sede Miraflores Parking,VALET PARKING 12 HRS L/S DIA,1,152595,23605,F18,0,100.0,0,0,EXACTO
122009,12675, 48,1,J&V Resguardo S.A.C.,122009,12675, 48,0.0,2018-02-16,1,122009_12675_ 48,,,,0,,,,,,122009,12675, 48,,,0,0,FALTA
153916,21922, 95,6,J&V Resguardo S.A.C.,153916,21922, 95,0.16666666666666666,2022-07-01,2,153916_21922_ 95,,,,0,,,,,,153916,21922, 95,,,0,0,FALTA
72749,26489, 95,2,J&V Resguardo S.A.C.,72749,26489, 95,0.16666666666666666,2025-03-15,1,72749_26489_ 95,,,,0,,,,,,72749,26489, 95,,,0,0,FALTA
64608,26438, 95,2,J&V Resguardo S.A.C.,64608,26438, 95,0.16666666666666666,2025-03-01,1,64608_26438_ 95,,,,0,,,,,,64608,26438, 95,,,0,0,FALTA
113623,10973, 95,4,J&V Resguardo S.A.C.,113623,10973, 95,0.16666666666666666,2017-05-01,1,113623_10973_ 95,,,,0,,,,,,113623,10973, 95,,,0,0,FALTA
75979,2737, 37,1,J&V Resguardo S.A.C.,75979,2737, 37,0.16666666666666666,2025-03-23,1,75979_2737_ 37,,,,0,,,,,,75979,2737, 37,,,0,0,FALTA
90912,5059, 95,4,J&V Resguardo S.A.C.,90912,5059, 95,0.16666666666666666,2014-05-01,1,90912_5059_ 95,,,,0,,,,,,90912,5059, 95,,,0,0,FALTA
22949,17484,165,2,J&V Resguardo S.A.C.,22949,17484,165,0.16666666666666666,2025-01-01,1,22949_17484_165,22949,17484,165,2,J&V Resguardo S.A.C.,MOLITALIA S.A,Molitalia Planta Cajamarquilla,SUPERVISOR SEGURIDAD 24 HRS L/D,2,22949,17484,165,0,100.0,0,0,EXACTO
56913,19733, 95,4,J&V Resguardo S.A.C.,56913,19733, 95,0.16666666666666666,2021-03-01,1,56913_19733_ 95,,,,0,,,,,,56913,19733, 95,,,0,0,FALTA
113623,10988,126,4,J&V Resguardo S.A.C.,113623,10988,126,0.0,2025-01-01,1,113623_10988_126,113623,10988,126,3,J&V Resguardo S.A.C.,COMPANIA MINERA ARES S.A.C.,ARES Servicio de Resguardos,RESGUARDO 12 HRS L/S NIVEL 1 (DÍA),3,113623,10988,126,-1,75.0,1,0,FALTA
206688,26042, 95,2,J&V Resguardo S.A.C.,206688,26042, 95,0.16666666666666666,2024-10-15,1,206688_26042_ 95,,,,0,,,,,,206688,26042, 95,,,0,0,FALTA
59077,1279, 95,10,J&V Resguardo S.A.C.,59077,1279, 95,0.16666666666666666,2012-01-01,1,59077_1279_ 95,,,,0,,,,,,59077,1279, 95,,,0,0,FALTA
7006,19385, 95,2,J&V Resguardo S.A.C.,7006,19385, 95,0.16666666666666666,2025-05-23,1,7006_19385_ 95,,,,0,,,,,,7006,19385, 95,,,0,0,FALTA
79127,2952,Q81,1,J&V Resguardo S.A.C.,79127,2952,Q81,0.5,2025-01-01,1,79127_2952_Q81,,,,0,,,,,,79127,2952,Q81,,,0,0,FALTA
101493,8160,156,1,J&V Resguardo S.A.C.,101493,8160,156,0.0,2025-05-01,1,101493_8160_156,101493,8160,156,1,J&V Resguardo S.A.C.,"AVENIDA MIRO QUESADA, AURELIO N° 350, AVENIDA EL ROSARIO N° 474-4",Golf Millenium San Isidro,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),1,101493,8160,156,0,100.0,0,0,EXACTO
60776,26083, 16,3,J&V Resguardo S.A.C.,60776,26083, 16,0.16666666666666666,2025-05-17,3,60776_26083_ 16,,,,0,,,,,,60776,26083, 16,,,0,0,FALTA
61262,14658,460,3,J&V Resguardo S.A.C.,61262,14658,460,0.16666666666666666,2019-05-01,1,61262_14658_460,61262,14658,460,4,J&V Resguardo S.A.C.,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,America TV Local Santa Beatriz,OPERADOR CENTRO CONTROL 24 HRS L/D (3 TURNOS),4,61262,14658,460,1,133.33,0,1,SOBRECARGA
68374,12876, 95,2,J&V Resguardo S.A.C.,68374,12876, 95,0.16666666666666666,2018-04-25,1,68374_12876_ 95,,,,0,,,,,,68374,12876, 95,,,0,0,FALTA
8795,20393, 95,2,J&V Resguardo S.A.C.,8795,20393, 95,0.16666666666666666,2021-07-26,1,8795_20393_ 95,,,,0,,,,,,8795,20393, 95,,,0,0,FALTA
87857,26569, 95,4,J&V Resguardo S.A.C.,87857,26569, 95,0.16666666666666666,2025-04-01,1,87857_26569_ 95,,,,0,,,,,,87857,26569, 95,,,0,0,FALTA
133433,15193, 42,1,J&V Resguardo S.A.C.,133433,15193, 42,0.16666666666666666,2025-04-02,1,133433_15193_ 42,,,,0,,,,,,133433,15193, 42,,,0,0,FALTA
64990,1892, 26,1,J&V Resguardo S.A.C.,64990,1892, 26,0.0,2021-03-01,1,64990_1892_ 26,,,,0,,,,,,64990,1892, 26,,,0,0,FALTA
63394,15979, 41,1,J&V Resguardo S.A.C.,63394,15979, 41,0.16666666666666666,2024-07-01,1,63394_15979_ 41,,,,0,,,,,,63394,15979, 41,,,0,0,FALTA
58098,1872, 95,4,J&V Resguardo S.A.C.,58098,1872, 95,0.16666666666666666,2010-06-01,1,58098_1872_ 95,,,,0,,,,,,58098,1872, 95,,,0,0,FALTA
70588,17423, 95,2,J&V Resguardo S.A.C.,70588,17423, 95,0.16666666666666666,2025-05-06,1,70588_17423_ 95,,,,0,,,,,,70588,17423, 95,,,0,0,FALTA
167730,23807,B58,3,J&V Resguardo S.A.C.,167730,23807,B58,0.0,2023-09-01,1,167730_23807_B58,167730,23807,B58,3,J&V Resguardo S.A.C.,VALDERRAMA CORDIVIOLA DE BERNARD LOTTIE,Residencia Chaclacayo,AGENTE SEGURIDAD NIVEL 1 - 12 HRS L/S,3,167730,23807,B58,0,100.0,0,0,EXACTO
59493,22846, 18,2,J&V Resguardo S.A.C.,59493,22846, 18,0.0,2024-08-16,2,59493_22846_ 18,,,,0,,,,,,59493,22846, 18,,,0,0,FALTA
163400,23431, 95,2,J&V Resguardo Selva S.A.C.,163400,23431, 95,0.16666666666666666,2023-07-01,1,163400_23431_ 95,,,,0,,,,,,163400,23431, 95,,,0,0,FALTA
11883,20568,O40,5,J&V Resguardo S.A.C.,11883,20568,O40,0.16666666666666666,2025-01-01,1,11883_20568_O40,11883,20568,O40,6,J&V Resguardo S.A.C.,BANCO INTERAMERICANO DE FINANZAS,Banbif Sede San Isidro,OPERADOR CENTRO DE CONTROL 08 HRS L/D DÍA,6,11883,20568,O40,1,120.0,0,1,SOBRECARGA
68514,2497, 95,4,J&V Resguardo S.A.C.,68514,2497, 95,0.16666666666666666,2015-12-04,1,68514_2497_ 95,,,,0,,,,,,68514,2497, 95,,,0,0,FALTA
125631,23508,F35,2,Liderman Servicios S.A.C.,125631,23508,F35,0.16666666666666666,2025-03-01,1,125631_23508_F35,125631,23508,F35,1,Liderman Servicios S.A.C.,GRUPO PATIO COMERCIAL SOCIEDAD ANÓNIMA CERRADA - GRUPO PATIO COME,CC Patio Sede Santa María,AGENTE PARKING 08 HRS L/D TARDE,1,125631,23508,F35,-1,50.0,1,0,FALTA
64608,26443, 95,2,J&V Resguardo S.A.C.,64608,26443, 95,0.16666666666666666,2025-03-01,1,64608_26443_ 95,,,,0,,,,,,64608,26443, 95,,,0,0,FALTA
7034,26262, 42,2,J&V Resguardo S.A.C.,7034,26262, 42,0.16666666666666666,2025-01-22,2,7034_26262_ 42,,,,0,,,,,,7034,26262, 42,,,0,0,FALTA
141305,18939,Q92,1,Liderman Servicios S.A.C.,141305,18939,Q92,0.0,2025-05-01,1,141305_18939_Q92,141305,18939,Q92,1,Liderman Servicios S.A.C.,PROMOTORA MIRAFLORES S.A.C.,Le Cordon Bleu Sede Miraflores,AGENTE PARKING 08 HRS L/V + SAB. 03 HRS TARDE,1,141305,18939,Q92,0,100.0,0,0,EXACTO
148081,20951, 95,2,J&V Resguardo S.A.C.,148081,20951, 95,0.16666666666666666,2021-10-05,1,148081_20951_ 95,,,,0,,,,,,148081,20951, 95,,,0,0,FALTA
134103,15640,L19,1,J&V Resguardo S.A.C.,134103,15640,L19,0.5,2022-06-01,1,134103_15640_L19,,,,0,,,,,,134103,15640,L19,,,0,0,FALTA
106668,9072,305,7,J&V Resguardo S.A.C.,106668,9072,305,0.16666666666666666,2020-03-16,3,106668_9072_305,106668,9072,305,8,J&V Resguardo S.A.C.,OPERACIONES FUNERARIAS S.A. OFSA,OFSA Local La Molina,AGENTE SEGURIDAD 10 HRS L/D (DIA),8,106668,9072,305,1,114.29,0,1,SOBRECARGA
9416,8544, 23,1,J&V Resguardo S.A.C.,9416,8544, 23,0.16666666666666666,2025-05-09,1,9416_8544_ 23,,,,0,,,,,,9416,8544, 23,,,0,0,FALTA
88625,20448,113,2,J&V Resguardo S.A.C.,88625,20448,113,0.16666666666666666,2021-07-01,1,88625_20448_113,88625,20448,113,3,J&V Resguardo S.A.C.,URBANOVA INMOBILIARIA S.A.C,Torre del Parque II,OPERADOR CENTRO CONTROL 24 HRS L/D,3,88625,20448,113,1,150.0,0,1,SOBRECARGA
76928,26135,896,1,J&V Resguardo S.A.C.,76928,26135,896,0.0,2024-11-15,1,76928_26135_896,76928,26135,896,1,J&V Resguardo S.A.C.,INKA CASH SOCIEDAD ANONIMA CERRADA,Inka Cahs Local Higuereta Surco,AGENTE SEGURIDAD 09 HRS L/V + 04 HRS SÁB DÍA,1,76928,26135,896,0,100.0,0,0,EXACTO
90912,5061, 95,2,J&V Resguardo S.A.C.,90912,5061, 95,0.16666666666666666,2015-09-01,1,90912_5061_ 95,,,,0,,,,,,90912,5061, 95,,,0,0,FALTA
102591,8563, 16,1,J&V Resguardo S.A.C.,102591,8563, 16,0.16666666666666666,2025-01-01,1,102591_8563_ 16,,,,0,,,,,,102591,8563, 16,,,0,0,FALTA
8330,23882, 95,2,J&V Resguardo S.A.C.,8330,23882, 95,0.16666666666666666,2023-10-16,1,8330_23882_ 95,,,,0,,,,,,8330,23882, 95,,,0,0,FALTA
158278,22811, 95,2,J&V Resguardo S.A.C.,158278,22811, 95,0.16666666666666666,2023-02-01,1,158278_22811_ 95,,,,0,,,,,,158278,22811, 95,,,0,0,FALTA
187538,25091, 18,1,J&V Resguardo S.A.C.,187538,25091, 18,0.0,2024-10-01,1,187538_25091_ 18,,,,0,,,,,,187538,25091, 18,,,0,0,FALTA
55712,472,080,1,J&V Resguardo S.A.C.,55712,472,080,0.15384615384615385,2020-11-01,1,55712_472_080,,,,0,,,,,,55712,472,080,,,0,0,FALTA
83736,26663,Q58,6,J&V Resguardo S.A.C.,83736,26663,Q58,0.5,2025-05-01,1,83736_26663_Q58,83736,26663,Q58,6,J&V Resguardo S.A.C.,MARCOBRE S.A.C.,Mina Justa,JEFE GRUPO RESG. MEJORADO 24 HRS L/D,6,83736,26663,Q58,0,100.0,0,0,EXACTO
96577,19635, 53,2,J&V Resguardo S.A.C.,96577,19635, 53,0.0,2025-01-01,1,96577_19635_ 53,,,,0,,,,,,96577,19635, 53,,,0,0,FALTA
126462,13457, 95,2,J&V Resguardo S.A.C.,126462,13457, 95,0.16666666666666666,2018-10-10,1,126462_13457_ 95,,,,0,,,,,,126462,13457, 95,,,0,0,FALTA
75604,2602, 95,2,J&V Resguardo S.A.C.,75604,2602, 95,0.16666666666666666,2012-08-01,1,75604_2602_ 95,,,,0,,,,,,75604,2602, 95,,,0,0,FALTA
7054,26115, 95,6,J&V Resguardo S.A.C.,7054,26115, 95,0.16666666666666666,2024-11-04,1,7054_26115_ 95,,,,0,,,,,,7054,26115, 95,,,0,0,FALTA
71965,12907,B80,1,J&V Resguardo S.A.C.,71965,12907,B80,0.16666666666666666,2025-01-01,1,71965_12907_B80,71965,12907,B80,1,J&V Resguardo S.A.C.,AEROPUERTOS ANDINOS DEL PERU S.A.,AAP Aeropuerto Ayacucho,REFRIGERANTE 08 HRS L/D (DÍA),1,71965,12907,B80,0,100.0,0,0,EXACTO
54550,23332,M59,1,Liderman Servicios S.A.C.,54550,23332,M59,0.16666666666666666,2023-06-01,1,54550_23332_M59,54550,23332,M59,1,Liderman Servicios S.A.C.,HIPERMERCADOS TOTTUS S.A.,Tottus Calle 7 Sede La Molina Parking,SUPERVISOR PARKING 08 HRS L/D TARDE,1,54550,23332,M59,0,100.0,0,0,EXACTO
82747,8998, 42,1,J&V Resguardo S.A.C.,82747,8998, 42,0.16666666666666666,2024-03-01,1,82747_8998_ 42,,,,0,,,,,,82747,8998, 42,,,0,0,FALTA
137079,26512,080,1,Liderman Servicios S.A.C.,137079,26512,080,0.15384615384615385,2025-03-28,1,137079_26512_080,,,,0,,,,,,137079,26512,080,,,0,0,FALTA
75979,107, 42,1,J&V Resguardo S.A.C.,75979,107, 42,0.16666666666666666,2023-05-04,1,75979_107_ 42,,,,0,,,,,,75979,107, 42,,,0,0,FALTA
107109,9260, 95,2,J&V Resguardo S.A.C.,107109,9260, 95,0.16666666666666666,2022-08-17,1,107109_9260_ 95,,,,0,,,,,,107109,9260, 95,,,0,0,FALTA
8330,23843, 41,1,J&V Resguardo S.A.C.,8330,23843, 41,0.16666666666666666,2023-10-16,1,8330_23843_ 41,,,,0,,,,,,8330,23843, 41,,,0,0,FALTA
54550,23592,F36,2,Liderman Servicios S.A.C.,54550,23592,F36,0.16666666666666666,2023-08-07,1,54550_23592_F36,54550,23592,F36,1,Liderman Servicios S.A.C.,HIPERMERCADOS TOTTUS S.A.,Tottus Sede La Molina Espinar Parking,AGENTE PARKING 08 HRS L/D DÍA,1,54550,23592,F36,-1,50.0,1,0,FALTA
111212,21769,305,2,J&V Resguardo S.A.C.,111212,21769,305,0.16666666666666666,2022-06-13,2,111212_21769_305,111212,21769,305,2,J&V Resguardo S.A.C.,H & M HENNES & MAURITZ S.A.C.,H & M Mall Aventura Santa Anita,AGENTE SEGURIDAD 10 HRS L/D (DIA),2,111212,21769,305,0,100.0,0,0,EXACTO
141803,19317, 42,1,J&V Resguardo S.A.C.,141803,19317, 42,0.16666666666666666,2020-09-01,1,141803_19317_ 42,,,,0,,,,,,141803,19317, 42,,,0,0,FALTA
59077,11709, 95,2,J&V Resguardo S.A.C.,59077,11709, 95,0.16666666666666666,2023-03-13,1,59077_11709_ 95,,,,0,,,,,,59077,11709, 95,,,0,0,FALTA
56948,1477, 42,4,J&V Resguardo S.A.C.,56948,1477, 42,0.16666666666666666,2025-01-01,1,56948_1477_ 42,,,,0,,,,,,56948,1477, 42,,,0,0,FALTA
68978,3291,Q11,1,J&V Resguardo S.A.C.,68978,3291,Q11,0.16666666666666666,2025-02-01,1,68978_3291_Q11,68978,3291,Q11,1,J&V Resguardo S.A.C.,Q.P.R. SAC,Quality Products Tienda Benavides Miraflores,AGENTE SEGURIDAD 12 HRS L/V + 11 HRS SÁB + 07 HRS DOM DÍA,1,68978,3291,Q11,0,100.0,0,0,EXACTO
99112,7731, 42,3,J&V Resguardo S.A.C.,99112,7731, 42,0.16666666666666666,2022-07-01,2,99112_7731_ 42,,,,0,,,,,,99112,7731, 42,,,0,0,FALTA
144619,19921, 41,1,J&V Resguardo S.A.C.,144619,19921, 41,0.16666666666666666,2021-11-01,1,144619_19921_ 41,,,,0,,,,,,144619,19921, 41,,,0,0,FALTA
55024,21161, 95,2,J&V Resguardo S.A.C.,55024,21161, 95,0.16666666666666666,2021-12-09,1,55024_21161_ 95,,,,0,,,,,,55024,21161, 95,,,0,0,FALTA
192417,25536, 95,2,J&V Resguardo S.A.C.,192417,25536, 95,0.16666666666666666,2024-06-01,1,192417_25536_ 95,,,,0,,,,,,192417,25536, 95,,,0,0,FALTA
56913,19698, 95,4,J&V Resguardo S.A.C.,56913,19698, 95,0.16666666666666666,2021-03-01,1,56913_19698_ 95,,,,0,,,,,,56913,19698, 95,,,0,0,FALTA
143727,19696, 95,4,J&V Resguardo Selva S.A.C.,143727,19696, 95,0.16666666666666666,2021-03-01,1,143727_19696_ 95,,,,0,,,,,,143727,19696, 95,,,0,0,FALTA
72182,3593, 11,2,J&V Resguardo S.A.C.,72182,3593, 11,0.16666666666666666,2022-05-01,1,72182_3593_ 11,,,,0,,,,,,72182,3593, 11,,,0,0,FALTA
121313,12464,324,1,J&V Resguardo S.A.C.,121313,12464,324,0.0,2022-05-01,1,121313_12464_324,121313,12464,324,1,J&V Resguardo S.A.C.,QUIMTIA S.A.,Quimtia Operaciones Lurín,AGENTE RECEPCIONISTA 12 HRS L/S DÍA,1,121313,12464,324,0,100.0,0,0,EXACTO
23649,106,086,2,J&V Resguardo S.A.C.,23649,106,086,0.0,2014-01-01,2,23649_106_086,,,,0,,,,,,23649,106,086,,,0,0,FALTA
70588,13235, 42,1,J&V Resguardo S.A.C.,70588,13235, 42,0.16666666666666666,2025-03-01,1,70588_13235_ 42,,,,0,,,,,,70588,13235, 42,,,0,0,FALTA
11883,25086, 29,1,J&V Resguardo Selva S.A.C.,11883,25086, 29,0.0,2025-01-01,1,11883_25086_ 29,,,,0,,,,,,11883,25086, 29,,,0,0,FALTA
22888,377, 95,2,J&V Resguardo S.A.C.,22888,377, 95,0.16666666666666666,2004-07-01,1,22888_377_ 95,,,,0,,,,,,22888,377, 95,,,0,0,FALTA
85661,7581, 95,2,J&V Resguardo S.A.C.,85661,7581, 95,0.16666666666666666,2021-02-13,1,85661_7581_ 95,,,,0,,,,,,85661,7581, 95,,,0,0,FALTA
22931,393, 95,2,J&V Resguardo S.A.C.,22931,393, 95,0.16666666666666666,2006-01-01,1,22931_393_ 95,,,,0,,,,,,22931,393, 95,,,0,0,FALTA
89419,20287, 95,2,J&V Resguardo S.A.C.,89419,20287, 95,0.16666666666666666,2025-04-01,1,89419_20287_ 95,,,,0,,,,,,89419,20287, 95,,,0,0,FALTA
81865,8593, 41,3,J&V Resguardo S.A.C.,81865,8593, 41,0.16666666666666666,2020-04-27,3,81865_8593_ 41,,,,0,,,,,,81865,8593, 41,,,0,0,FALTA
8330,23829, 95,2,J&V Resguardo S.A.C.,8330,23829, 95,0.16666666666666666,2025-02-01,1,8330_23829_ 95,,,,0,,,,,,8330,23829, 95,,,0,0,FALTA
62722,22831, 48,1,J&V Resguardo S.A.C.,62722,22831, 48,0.0,2024-08-01,1,62722_22831_ 48,,,,0,,,,,,62722,22831, 48,,,0,0,FALTA
56540,1041, 95,4,J&V Resguardo S.A.C.,56540,1041, 95,0.16666666666666666,2024-03-01,1,56540_1041_ 95,,,,0,,,,,,56540,1041, 95,,,0,0,FALTA
22888,381,H99,3,J&V Resguardo S.A.C.,22888,381,H99,0.16666666666666666,2021-05-17,2,22888_381_H99,22888,381,H99,4,J&V Resguardo S.A.C.,IMPORTACIONES HIRAOKA S.A.C.,Hiraoka Tienda Independencia (Controladores),CONTROLADOR 12.,4,22888,381,H99,1,133.33,0,1,SOBRECARGA
59077,11709, 80,1,J&V Resguardo S.A.C.,59077,11709, 80,0.0,2025-03-11,1,59077_11709_ 80,,,,0,,,,,,59077,11709, 80,,,0,0,FALTA
70588,13231, 95,4,J&V Resguardo S.A.C.,70588,13231, 95,0.16666666666666666,2018-09-01,1,70588_13231_ 95,,,,0,,,,,,70588,13231, 95,,,0,0,FALTA
116365,23685, 95,2,J&V Resguardo S.A.C.,116365,23685, 95,0.16666666666666666,2023-07-27,1,116365_23685_ 95,,,,0,,,,,,116365,23685, 95,,,0,0,FALTA
85555,3411, 48,1,J&V Resguardo S.A.C.,85555,3411, 48,0.0,2024-05-06,1,85555_3411_ 48,,,,0,,,,,,85555,3411, 48,,,0,0,FALTA
22995,15106, 95,4,J&V Resguardo S.A.C.,22995,15106, 95,0.16666666666666666,2019-07-01,1,22995_15106_ 95,,,,0,,,,,,22995,15106, 95,,,0,0,FALTA
8330,23873, 42,1,J&V Resguardo S.A.C.,8330,23873, 42,0.16666666666666666,2023-10-16,1,8330_23873_ 42,,,,0,,,,,,8330,23873, 42,,,0,0,FALTA
152774,21738, 48,2,J&V Resguardo S.A.C.,152774,21738, 48,0.0,2022-04-01,2,152774_21738_ 48,,,,0,,,,,,152774,21738, 48,,,0,0,FALTA
71965,12907, 41,1,J&V Resguardo S.A.C.,71965,12907, 41,0.16666666666666666,2025-01-01,1,71965_12907_ 41,,,,0,,,,,,71965,12907, 41,,,0,0,FALTA
24539,22873, 48,2,J&V Resguardo S.A.C.,24539,22873, 48,0.0,2023-03-01,1,24539_22873_ 48,,,,0,,,,,,24539,22873, 48,,,0,0,FALTA
128416,13949, 95,6,J&V Resguardo S.A.C.,128416,13949, 95,0.16666666666666666,2019-02-01,1,128416_13949_ 95,,,,0,,,,,,128416,13949, 95,,,0,0,FALTA
9463,21237,J63,2,J&V Resguardo S.A.C.,9463,21237,J63,0.0,2022-07-01,2,9463_21237_J63,9463,21237,J63,2,J&V Resguardo S.A.C.,BANCO INTERNACIONAL DEL PERU-INTERBANK,Interbank Torre IBK La Victoria Administrativos,ASISTENTE ADMINISTRATIVO II - 08 HRS L/V DÍA,2,9463,21237,J63,0,100.0,0,0,EXACTO
24097,26220, 95,2,J&V Resguardo S.A.C.,24097,26220, 95,0.16666666666666666,2025-01-02,1,24097_26220_ 95,,,,0,,,,,,24097,26220, 95,,,0,0,FALTA
120215,11843, 95,4,J&V Resguardo S.A.C.,120215,11843, 95,0.16666666666666666,2021-09-01,1,120215_11843_ 95,,,,0,,,,,,120215,11843, 95,,,0,0,FALTA
9463,22035, 59,1,J&V Resguardo S.A.C.,9463,22035, 59,0.0,2022-08-01,1,9463_22035_ 59,,,,0,,,,,,9463,22035, 59,,,0,0,FALTA
7409,3420,372,2,J&V Resguardo S.A.C.,7409,3420,372,0.0,2025-03-24,1,7409_3420_372,7409,3420,372,2,J&V Resguardo S.A.C.,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,UPC Campus San Isidro,AGENTE SEGURIDAD 08 HRS L/S TARDE,2,7409,3420,372,0,100.0,0,0,EXACTO
73633,2439,083,1,J&V Resguardo S.A.C.,73633,2439,083,0.0,2021-12-07,1,73633_2439_083,,,,0,,,,,,73633,2439,083,,,0,0,FALTA
69289,26668,080,3,J&V Resguardo S.A.C.,69289,26668,080,0.15384615384615385,2025-01-01,1,69289_26668_080,,,,0,,,,,,69289,26668,080,,,0,0,FALTA
7242,17404, 48,1,J&V Resguardo S.A.C.,7242,17404, 48,0.0,2022-05-12,1,7242_17404_ 48,,,,0,,,,,,7242,17404, 48,,,0,0,FALTA
65770,20284, 95,10,J&V Resguardo S.A.C.,65770,20284, 95,0.16666666666666666,2025-05-01,1,65770_20284_ 95,,,,0,,,,,,65770,20284, 95,,,0,0,FALTA
125009,14129,156,1,J&V Resguardo S.A.C.,125009,14129,156,0.0,2024-06-26,1,125009_14129_156,,,,0,,,,,,125009,14129,156,,,0,0,FALTA
124018,19519, 42,1,J&V Resguardo S.A.C.,124018,19519, 42,0.16666666666666666,2021-02-16,1,124018_19519_ 42,,,,0,,,,,,124018,19519, 42,,,0,0,FALTA
63394,15973, 41,1,J&V Resguardo S.A.C.,63394,15973, 41,0.16666666666666666,2025-01-01,1,63394_15973_ 41,,,,0,,,,,,63394,15973, 41,,,0,0,FALTA
22888,381,H98,1,J&V Resguardo S.A.C.,22888,381,H98,0.16666666666666666,2021-05-17,1,22888_381_H98,22888,381,H98,1,J&V Resguardo S.A.C.,IMPORTACIONES HIRAOKA S.A.C.,Hiraoka Tienda Independencia (Controladores),CONTROLADOR 10.,1,22888,381,H98,0,100.0,0,0,EXACTO
73633,26605,B54,2,J&V Resguardo S.A.C.,73633,26605,B54,0.16666666666666666,2025-05-01,1,73633_26605_B54,73633,26605,B54,2,J&V Resguardo S.A.C.,FARGOLINE SOCIEDAD ANONIMA - FARGOLINE S.A.,Fargoline Operativo Detracción,OPERADOR GPS 24 HRS L/D,2,73633,26605,B54,0,100.0,0,0,EXACTO
