Compañía,Cliente,Unidad,Servicio,F. Inicio,Fecha Fin,Personal_Real,Personal_Estimado,Personal_Base,Factor_Promedio,Descanseros_Total,Cobertura_Total_Pct,Cobertura_Diferencial,Personal_Faltante,Personal_Sobrante,Eficiencia_Asignacion_Pct,Estado_Asignacion
J&V Resguardo S.A.C.,107110,9261,95,2016-06-01,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,112332,13455,95,2018-10-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,7783,25563,P18,2024-09-09,2099-12-31,2,2.0,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,22949,17486,151,2020-01-02,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,120215,26202,20,2024-12-11,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,8330,23868,95,2023-10-16,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,102591,8517,15,2024-03-01,2099-12-31,0,0.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,22888,377,95,2004-07-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,68590,20033,890,2024-05-08,2099-12-31,6,4.67,4,0.16666666666666666,0.6666666666666666,128.48,1.33,0.0,1.33,77.83,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,132919,15084,20,2025-04-20,2025-05-09,3,3.0,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,140166,23389,42,2023-07-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,156823,22615,95,2022-12-01,2099-12-31,3,9.33,8,0.16666666666666666,1.3333333333333333,32.15,-6.33,6.33,0.0,100.0,FALTA
J&V Resguardo S.A.C.,7592,4994,F91,2022-05-01,2099-12-31,4,4.5,3,0.5,1.5,88.89,-0.5,0.5,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,84886,26651,48,2025-05-15,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,144133,21692,K25,2022-12-15,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
Liderman Servicios S.A.C.,54550,23334,F36,2023-06-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,96415,11560,100,2022-05-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,111212,21772,23,2025-05-22,2025-05-22,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
Liderman Servicios S.A.C.,163889,23477,F35,2025-01-01,2099-12-31,1,2.33,2,0.16666666666666666,0.3333333333333333,42.92,-1.33,1.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,99091,21706,K23,2022-05-01,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,57917,19229,854,2024-06-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,70588,13426,41,2025-05-09,2025-05-09,0,4.67,4,0.16666666666666666,0.6666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,158314,22820,95,2024-10-30,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,82747,3213,95,2012-01-01,2099-12-31,6,4.67,4,0.16666666666666666,0.6666666666666666,128.48,1.33,0.0,1.33,77.83,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,63394,15287,16,2022-05-01,2099-12-31,1,2.33,2,0.16666666666666666,0.3333333333333333,42.92,-1.33,1.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,59493,17663,18,2023-02-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,114371,25720,106,2024-08-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,62007,22385,41,2025-05-23,2025-05-23,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,68629,15163,41,2025-05-20,2025-05-24,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
Liderman Servicios S.A.C.,54550,23332,M59,2023-06-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo Selva S.A.C.,56948,1465,41,2025-01-01,2099-12-31,8,1.17,1,0.16666666666666666,0.16666666666666666,683.76,6.83,0.0,6.83,14.62,SOBRECARGA
Liderman Servicios S.A.C.,152595,23605,M81,2023-08-06,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,177103,26013,41,2024-10-01,2025-05-09,0,2.33,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,111212,22629,519,2022-12-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,157446,22742,95,2023-01-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,223108,26462,99,2025-01-01,2099-12-31,4,4.0,4,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,23251,79,95,2006-01-01,2099-12-31,7,7.0,6,0.16666666666666666,1.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,111643,18378,95,2020-06-30,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,136751,21829,95,2022-06-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,63181,1492,95,2009-05-10,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,133892,16368,95,2019-10-22,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,68590,20033,18,2024-07-01,2099-12-31,0,1.0,1,0.0,0.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo Selva S.A.C.,85170,19690,95,2021-03-01,2099-12-31,0,2.33,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,67486,8177,95,2024-08-01,2099-12-31,3,3.0,2,0.5,1.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,23093,13670,53,2020-06-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,90912,26583,42,2025-04-12,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,105250,8933,J22,2022-05-08,2099-12-31,0,0.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
Liderman Servicios S.A.C.,160980,26688,M57,2025-05-26,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,133200,15167,95,2019-07-10,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,139551,17864,95,2020-03-02,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,111643,18406,48,2020-06-30,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,89419,20286,95,2025-04-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,119803,21147,95,2025-03-17,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,7592,5129,118,2025-05-09,2099-12-31,3,1.0,1,0.0,0.0,300.0,2.0,0.0,2.0,33.33,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,24097,142,41,2024-11-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,23649,25788,G80,2024-08-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,141641,19027,48,2023-07-24,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,23649,352,48,2019-07-01,2099-12-31,2,1.0,1,0.0,0.0,200.0,1.0,0.0,1.0,50.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,85564,3250,L69,2025-01-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,60776,25730,P29,2024-08-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,64608,1881,95,2025-03-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,97938,17907,41,2022-04-24,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,24546,19349,95,2024-09-14,2099-12-31,7,2.33,2,0.16666666666666666,0.3333333333333333,300.43,4.67,0.0,4.67,33.29,SOBRECARGA
J&V Resguardo S.A.C.,62594,1404,48,2018-04-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,66965,22932,18,2023-03-20,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,120215,17276,42,2021-09-01,2099-12-31,1,1.5,1,0.5,0.5,66.67,-0.5,0.5,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,55081,25538,394,2024-12-03,2099-12-31,4,3.0,2,0.5,1.0,133.33,1.0,0.0,1.0,75.0,SOBRECARGA_LEVE
Liderman Servicios S.A.C.,54550,25949,L58,2024-09-16,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,24549,26606,165,2024-06-17,2099-12-31,6,2.33,2,0.16666666666666666,0.3333333333333333,257.51,3.67,0.0,3.67,38.83,SOBRECARGA
J&V Resguardo S.A.C.,8330,23859,42,2023-10-16,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,8386,13959,95,2019-01-17,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,161360,23053,95,2023-05-01,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,77527,2894,95,2024-07-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,23649,832,42,2022-04-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,176426,24670,42,2025-05-16,2025-05-16,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,167344,26508,95,2025-03-24,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,68953,1950,95,2010-08-09,2099-12-31,5,2.33,2,0.16666666666666666,0.3333333333333333,214.59,2.67,0.0,2.67,46.6,SOBRECARGA
J&V Resguardo S.A.C.,22995,26502,504,2025-02-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
Liderman Servicios S.A.C.,112043,10708,M59,2023-07-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,75604,24778,M22,2024-02-15,2099-12-31,1,2.31,2,0.15384615384615385,0.3076923076923077,43.29,-1.31,1.31,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,12349,26449,42,2025-01-01,2025-05-02,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,7034,2618,41,2022-03-02,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,7783,25566,41,2024-06-08,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,23444,93,168,2014-09-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,146308,20257,95,2021-07-01,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,99091,26388,Q51,2025-04-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,7006,16436,95,2019-11-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,75608,2665,Q10,2025-02-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,93918,24648,95,2023-11-01,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,11883,25101,29,2025-01-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,86429,21719,42,2025-05-17,2025-05-17,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,176426,24670,95,2025-05-17,2099-12-31,5,2.33,2,0.16666666666666666,0.3333333333333333,214.59,2.67,0.0,2.67,46.6,SOBRECARGA
J&V Resguardo S.A.C.,123598,26519,95,2025-04-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,59077,11709,95,2023-03-13,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,111212,21773,23,2025-05-22,2025-05-24,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,102591,8359,15,2025-01-02,2099-12-31,0,0.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,163391,23425,95,2023-07-03,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,22801,23174,95,2025-05-15,2099-12-31,1,7.0,6,0.16666666666666666,1.0,14.29,-6.0,6.0,0.0,100.0,FALTA
J&V Resguardo S.A.C.,153916,21921,165,2022-07-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,9463,22059,59,2022-08-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,77526,2927,113,2020-05-01,2099-12-31,3,3.0,2,0.5,1.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,7006,19385,95,2025-05-23,2025-05-27,0,2.33,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,156823,22603,C44,2023-10-02,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,160085,22946,95,2023-03-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
Liderman Servicios S.A.C.,163872,23475,F36,2023-07-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,59493,17635,41,2023-01-01,2099-12-31,5,1.17,1,0.16666666666666666,0.16666666666666666,427.35,3.83,0.0,3.83,23.4,SOBRECARGA
J&V Resguardo S.A.C.,82747,3364,48,2020-07-06,2099-12-31,2,1.0,1,0.0,0.0,200.0,1.0,0.0,1.0,50.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,77526,3052,156,2011-11-23,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,9463,21716,59,2022-05-18,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
Liderman Servicios S.A.C.,23649,26002,P33,2024-01-15,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,86429,21719,41,2025-05-18,2025-05-18,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,56948,4412,42,2025-01-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,62544,21912,53,2022-07-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,22776,15130,95,2019-07-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,23514,94,42,2006-01-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,68590,20033,95,2021-06-01,2099-12-31,64,49.0,42,0.16666666666666666,7.0,130.61,15.0,0.0,15.0,76.56,SOBRECARGA
J&V Resguardo S.A.C.,62594,19574,I46,2025-05-01,2099-12-31,3,3.0,2,0.5,1.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,76626,2781,95,2024-04-04,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,55080,22902,95,2023-03-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,8795,3187,95,2017-09-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,23093,3887,400,2014-11-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,173850,25839,95,2024-09-01,2099-12-31,9,9.33,8,0.16666666666666666,1.3333333333333333,96.46,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,89419,20322,I87,2021-08-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,176426,26684,95,2025-05-28,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,75608,2701,95,2024-03-05,2099-12-31,8,2.33,2,0.16666666666666666,0.3333333333333333,343.35,5.67,0.0,5.67,29.12,SOBRECARGA
J&V Resguardo S.A.C.,60776,25730,P08,2024-08-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,62594,20208,708,2025-05-01,2099-12-31,9,9.0,6,0.5,3.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,8601,8307,42,2020-05-01,2099-12-31,0,1.5,1,0.5,0.5,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,113623,10975,156,2018-10-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,55024,21170,899,2021-12-09,2099-12-31,3,3.0,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,107998,10152,P28,2025-01-06,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,55081,7499,95,2024-05-01,2099-12-31,24,23.33,20,0.16666666666666666,3.333333333333333,102.87,0.67,0.0,0.67,97.21,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,116365,23685,95,2023-07-27,2099-12-31,0,2.33,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,23418,22405,41,2025-05-18,2025-05-18,0,8.17,7,0.16666666666666666,1.1666666666666665,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,106877,25750,95,2024-08-15,2099-12-31,8,9.33,8,0.16666666666666666,1.3333333333333333,85.74,-1.33,1.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,106877,25749,95,2024-08-15,2099-12-31,12,11.67,10,0.16666666666666666,1.6666666666666665,102.83,0.33,0.0,0.33,97.25,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,55081,12268,95,2021-10-13,2099-12-31,4,2.33,2,0.16666666666666666,0.3333333333333333,171.67,1.67,0.0,1.67,58.25,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,59493,17635,18,2024-03-18,2099-12-31,17,1.0,1,0.0,0.0,1700.0,16.0,0.0,16.0,5.88,SOBRECARGA
J&V Resguardo S.A.C.,62594,8891,710,2025-05-01,2099-12-31,0,1.5,1,0.5,0.5,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,9463,22064,K82,2022-10-26,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,62544,21915,K62,2022-10-17,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,68514,25589,95,2024-07-03,2099-12-31,5,2.33,2,0.16666666666666666,0.3333333333333333,214.59,2.67,0.0,2.67,46.6,SOBRECARGA
J&V Resguardo S.A.C.,23085,26464,F70,2025-03-27,2099-12-31,4,1.0,1,0.0,0.0,400.0,3.0,0.0,3.0,25.0,SOBRECARGA
J&V Resguardo S.A.C.,68514,2823,95,2015-12-04,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,23418,22405,41,2025-05-06,2025-05-06,0,9.33,8,0.16666666666666666,1.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,8330,23845,95,2024-06-05,2099-12-31,7,2.33,2,0.16666666666666666,0.3333333333333333,300.43,4.67,0.0,4.67,33.29,SOBRECARGA
J&V Resguardo S.A.C.,70588,13230,95,2025-04-13,2099-12-31,9,2.33,2,0.16666666666666666,0.3333333333333333,386.27,6.67,0.0,6.67,25.89,SOBRECARGA
J&V Resguardo S.A.C.,71436,9703,95,2016-09-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,67887,25862,95,2025-05-29,2029-05-29,0,2.33,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,104360,8796,95,2022-05-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,7006,21264,476,2022-05-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,64432,2592,296,2024-12-02,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,140449,18250,95,2021-09-03,2099-12-31,4,2.33,2,0.16666666666666666,0.3333333333333333,171.67,1.67,0.0,1.67,58.25,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,113094,20913,95,2021-09-15,2099-12-31,6,4.67,4,0.16666666666666666,0.6666666666666666,128.48,1.33,0.0,1.33,77.83,SOBRECARGA_LEVE
