Cliente_Codigo;Unidad_Codigo;Servicio_Codigo;Personal_Real;Personal_Estimado;Diferencia;Cobertura_Pct;Estado;Es_Numerico;Longitud_Codigo
58298;3290;42;1;0;;0;SIN_DATOS;58298;5
111643;18406;48;1;0;;0;SIN_DATOS;111643;6
128416;13949;95;8;0;;0;SIN_DATOS;128416;6
55124;948;95;2;0;;0;SIN_DATOS;55124;5
81865;25030;95;2;0;;0;SIN_DATOS;81865;5
64146;22012;95;3;0;;0;SIN_DATOS;64146;5
131380;14706;53;1;0;;0;SIN_DATOS;131380;6
67887;12444;95;3;0;;0;SIN_DATOS;67887;5
148588;22094;95;5;0;;0;SIN_DATOS;148588;6
55712;472;80;2;0;;0;SIN_DATOS;55712;5
7214;17833;16;7;0;;0;SIN_DATOS;7214;4
163392;25510;95;5;0;;0;SIN_DATOS;163392;6
62015;24667;41;1;0;;0;SIN_DATOS;62015;5
9492;9492;151;2;0;;0;SIN_DATOS;9492;4
22776;20026;95;3;0;;0;SIN_DATOS;22776;5
156682;22582;80;1;0;;0;SIN_DATOS;156682;6
75608;2794;95;2;0;;0;SIN_DATOS;75608;5
142061;21303;95;2;0;;0;SIN_DATOS;142061;6
87593;3845;95;3;0;;0;SIN_DATOS;87593;5
82721;3242;95;3;0;;0;SIN_DATOS;82721;5
229191;26662;95;5;0;;0;SIN_DATOS;229191;6
77667;19000;80;1;0;;0;SIN_DATOS;77667;5
71436;9693;95;3;0;;0;SIN_DATOS;71436;5
106658;25031;42;1;0;;0;SIN_DATOS;106658;6
103164;8520;96;6;0;;0;SIN_DATOS;103164;6
15815;15815;796;1;0;;0;SIN_DATOS;15815;5
84886;26651;48;1;0;;0;SIN_DATOS;84886;5
99378;7765;95;1;0;;0;SIN_DATOS;99378;5
143729;19742;95;5;0;;0;SIN_DATOS;143729;6
89419;20282;80;2;0;;0;SIN_DATOS;89419;5
81865;8593;41;3;0;;0;SIN_DATOS;81865;5
56948;1477;41;5;0;;0;SIN_DATOS;56948;5
92505;19684;95;2;0;;0;SIN_DATOS;92505;5
61607;26256;95;2;0;;0;SIN_DATOS;61607;5
56498;1616;95;5;0;;0;SIN_DATOS;56498;5
59493;17635;48;6;0;;0;SIN_DATOS;59493;5
77667;19014;95;1;0;;0;SIN_DATOS;77667;5
134103;26065;48;1;0;;0;SIN_DATOS;134103;6
124672;13129;95;3;0;;0;SIN_DATOS;124672;6
102591;8355;42;3;0;;0;SIN_DATOS;102591;6
23444;93;48;3;0;;0;SIN_DATOS;23444;5
24097;143;48;1;0;;0;SIN_DATOS;24097;5
7006;16483;42;1;0;;0;SIN_DATOS;7006;4
8330;23833;95;3;0;;0;SIN_DATOS;8330;4
82747;3211;95;3;0;;0;SIN_DATOS;82747;5
106680;9080;95;2;0;;0;SIN_DATOS;106680;6
75845;26166;95;2;0;;0;SIN_DATOS;75845;5
8330;23842;95;2;0;;0;SIN_DATOS;8330;4
7139;23455;53;1;0;;0;SIN_DATOS;7139;4
75979;6648;42;1;0;;0;SIN_DATOS;75979;5
55081;22668;24;1;0;;0;SIN_DATOS;55081;5
90912;5052;95;2;0;;0;SIN_DATOS;90912;5
23649;352;95;12;0;;0;SIN_DATOS;23649;5
8386;13959;48;4;0;;0;SIN_DATOS;8386;4
8330;23841;95;2;0;;0;SIN_DATOS;8330;4
22776;15132;95;2;0;;0;SIN_DATOS;22776;5
63394;26198;41;1;0;;0;SIN_DATOS;63394;5
207914;26395;95;13;0;;0;SIN_DATOS;207914;6
7214;15484;95;3;0;;0;SIN_DATOS;7214;4
59077;22601;95;2;0;;0;SIN_DATOS;59077;5
78042;8404;7;1;0;;0;SIN_DATOS;78042;5
59493;9515;42;1;0;;0;SIN_DATOS;59493;5
22875;22875;95;2;0;;0;SIN_DATOS;22875;5
153728;21920;95;5;0;;0;SIN_DATOS;153728;6
116365;13291;95;3;0;;0;SIN_DATOS;116365;6
7006;16445;95;4;0;;0;SIN_DATOS;7006;4
23085;675;152;2;0;;0;SIN_DATOS;23085;5
124172;26095;95;2;0;;0;SIN_DATOS;124172;6
22949;17482;95;14;0;;0;SIN_DATOS;22949;5
87857;18989;48;1;0;;0;SIN_DATOS;87857;5
111212;21771;41;3;0;;0;SIN_DATOS;111212;6
102591;17874;26;1;0;;0;SIN_DATOS;102591;6
81865;24985;95;2;0;;0;SIN_DATOS;81865;5
124672;23702;53;1;0;;0;SIN_DATOS;124672;6
71436;10102;68;5;0;;0;SIN_DATOS;71436;5
55081;12877;95;3;0;;0;SIN_DATOS;55081;5
86429;21444;95;2;0;;0;SIN_DATOS;86429;5
7409;11637;53;1;0;;0;SIN_DATOS;7409;4
133892;15832;42;1;0;;0;SIN_DATOS;133892;6
55024;21154;95;12;0;;0;SIN_DATOS;55024;5
77526;2927;96;28;0;;0;SIN_DATOS;77526;5
125387;13307;95;2;0;;0;SIN_DATOS;125387;6
141495;18983;95;3;0;;0;SIN_DATOS;141495;6
89419;20285;95;2;0;;0;SIN_DATOS;89419;5
7409;3422;48;1;0;;0;SIN_DATOS;7409;4
77667;18968;95;8;0;;0;SIN_DATOS;77667;5
114731;11816;95;2;0;;0;SIN_DATOS;114731;6
23085;22074;95;2;0;;0;SIN_DATOS;23085;5
9416;4195;48;1;0;;0;SIN_DATOS;9416;4
24097;142;95;4;0;;0;SIN_DATOS;24097;5
125953;26341;95;3;0;;0;SIN_DATOS;125953;6
97938;17913;95;2;0;;0;SIN_DATOS;97938;5
69200;1972;95;3;0;;0;SIN_DATOS;69200;5
9463;22024;59;1;0;;0;SIN_DATOS;9463;4
23973;2832;49;1;0;;0;SIN_DATOS;23973;5
22801;23034;53;1;0;;0;SIN_DATOS;22801;5
175095;26278;95;5;0;;0;SIN_DATOS;175095;6
124673;13135;42;1;0;;0;SIN_DATOS;124673;6
65770;20284;95;14;0;;0;SIN_DATOS;65770;5
63556;19433;80;1;0;;0;SIN_DATOS;63556;5
56913;19715;95;3;0;;0;SIN_DATOS;56913;5
8795;19889;95;2;0;;0;SIN_DATOS;8795;4
89419;20293;95;3;0;;0;SIN_DATOS;89419;5
75979;2904;42;1;0;;0;SIN_DATOS;75979;5
70588;13234;41;1;0;;0;SIN_DATOS;70588;5
59077;1279;78;2;0;;0;SIN_DATOS;59077;5
23649;357;95;3;0;;0;SIN_DATOS;23649;5
111548;26364;95;4;0;;0;SIN_DATOS;111548;6
22801;23041;95;3;0;;0;SIN_DATOS;22801;5
7214;15491;95;3;0;;0;SIN_DATOS;7214;4
57387;2454;95;12;0;;0;SIN_DATOS;57387;5
15848;15848;796;1;0;;0;SIN_DATOS;15848;5
9463;25675;59;1;0;;0;SIN_DATOS;9463;4
23444;26162;95;3;0;;0;SIN_DATOS;23444;5
114371;25721;95;2;0;;0;SIN_DATOS;114371;6
57387;4689;42;1;0;;0;SIN_DATOS;57387;5
7592;26644;16;2;0;;0;SIN_DATOS;7592;4
23444;93;41;1;0;;0;SIN_DATOS;23444;5
110175;9666;84;1;0;;0;SIN_DATOS;110175;6
23973;10934;95;2;0;;0;SIN_DATOS;23973;5
73633;26376;41;1;0;;0;SIN_DATOS;73633;5
22776;15130;95;2;0;;0;SIN_DATOS;22776;5
7196;928;95;2;0;;0;SIN_DATOS;7196;4
64608;9754;95;2;0;;0;SIN_DATOS;64608;5
24467;4319;95;5;0;;0;SIN_DATOS;24467;5
59493;17650;41;1;0;;0;SIN_DATOS;59493;5
134103;15640;42;2;0;;0;SIN_DATOS;134103;6
133200;15152;95;2;0;;0;SIN_DATOS;133200;6
113623;20936;95;6;0;;0;SIN_DATOS;113623;6
23973;2832;48;1;0;;0;SIN_DATOS;23973;5
71436;9700;95;5;0;;0;SIN_DATOS;71436;5
146768;20384;41;1;0;;0;SIN_DATOS;146768;6
23597;8880;95;2;0;;0;SIN_DATOS;23597;5
143729;19745;95;2;0;;0;SIN_DATOS;143729;6
77526;4103;96;19;0;;0;SIN_DATOS;77526;5
154867;22117;95;4;0;;0;SIN_DATOS;154867;6
23001;26413;95;7;0;;0;SIN_DATOS;23001;5
107109;9298;95;2;0;;0;SIN_DATOS;107109;6
143904;19766;95;2;0;;0;SIN_DATOS;143904;6
102591;8517;42;1;0;;0;SIN_DATOS;102591;6
113303;10246;41;1;0;;0;SIN_DATOS;113303;6
8795;3181;95;2;0;;0;SIN_DATOS;8795;4
15926;15926;796;1;0;;0;SIN_DATOS;15926;5
163392;24874;95;28;0;;0;SIN_DATOS;163392;6
90912;5071;95;2;0;;0;SIN_DATOS;90912;5
64608;1881;95;2;0;;0;SIN_DATOS;64608;5
7214;770;95;27;0;;0;SIN_DATOS;7214;4
93918;5160;95;2;0;;0;SIN_DATOS;93918;5
135347;16108;53;1;0;;0;SIN_DATOS;135347;6
65227;1703;95;6;0;;0;SIN_DATOS;65227;5
54554;8780;20;1;0;;0;SIN_DATOS;54554;5
15507;26520;95;3;0;;0;SIN_DATOS;15507;5
72395;2288;69;1;0;;0;SIN_DATOS;72395;5
159033;24653;53;1;0;;0;SIN_DATOS;159033;6
102591;8358;41;1;0;;0;SIN_DATOS;102591;6
61605;1416;398;2;0;;0;SIN_DATOS;61605;5
160085;22946;54;1;0;;0;SIN_DATOS;160085;6
62594;19594;H19;3;0;;0;SIN_DATOS;62594;5
24549;23274;95;53;0;;0;SIN_DATOS;24549;5
56913;19733;95;5;0;;0;SIN_DATOS;56913;5
23085;3432;95;20;0;;0;SIN_DATOS;23085;5
75604;2602;95;2;0;;0;SIN_DATOS;75604;5
152774;21738;95;2;0;;0;SIN_DATOS;152774;6
22888;369;95;2;0;;0;SIN_DATOS;22888;5
7214;19102;95;1;0;;0;SIN_DATOS;7214;4
60776;25727;26;1;0;;0;SIN_DATOS;60776;5
72182;3077;7;2;0;;0;SIN_DATOS;72182;5
161437;25772;41;2;0;;0;SIN_DATOS;161437;6
71436;9773;95;9;0;;0;SIN_DATOS;71436;5
55712;1017;95;2;0;;0;SIN_DATOS;55712;5
23085;15112;95;3;0;;0;SIN_DATOS;23085;5
7006;16436;95;2;0;;0;SIN_DATOS;7006;4
63449;3082;48;1;0;;0;SIN_DATOS;63449;5
9492;9492;106;3;0;;0;SIN_DATOS;9492;4
70314;26627;95;3;0;;0;SIN_DATOS;70314;5
54550;1302;95;2;0;;0;SIN_DATOS;54550;5
82747;3209;95;2;0;;0;SIN_DATOS;82747;5
24097;142;41;1;0;;0;SIN_DATOS;24097;5
21713;21713;L55;1;0;;0;SIN_DATOS;21713;5
64608;3762;95;2;0;;0;SIN_DATOS;64608;5
110850;9818;95;3;0;;0;SIN_DATOS;110850;6
9463;21716;59;1;0;;0;SIN_DATOS;9463;4
98665;7871;42;1;0;;0;SIN_DATOS;98665;5
88625;20448;95;3;0;;0;SIN_DATOS;88625;5
7242;22735;95;16;0;;0;SIN_DATOS;7242;4
77662;12999;59;1;0;;0;SIN_DATOS;77662;5
93917;5072;95;2;0;;0;SIN_DATOS;93917;5
68514;25589;95;5;0;;0;SIN_DATOS;68514;5
10040;26531;42;1;0;;0;SIN_DATOS;10040;5
107109;22105;95;2;0;;0;SIN_DATOS;107109;6
85536;20949;25;8;0;;0;SIN_DATOS;85536;5
99927;15480;95;2;0;;0;SIN_DATOS;99927;5
54550;12099;42;2;0;;0;SIN_DATOS;54550;5
161360;23047;95;2;0;;0;SIN_DATOS;161360;6
85536;20949;48;3;0;;0;SIN_DATOS;85536;5
59493;17635;7;2;0;;0;SIN_DATOS;59493;5
147836;20920;42;2;0;;0;SIN_DATOS;147836;6
24097;26220;95;2;0;;0;SIN_DATOS;24097;5
65770;23709;95;3;0;;0;SIN_DATOS;65770;5
56951;21947;95;3;0;;0;SIN_DATOS;56951;5
156823;22625;95;2;0;;0;SIN_DATOS;156823;6
119242;26035;41;2;0;;0;SIN_DATOS;119242;6
15814;15814;48;2;0;;0;SIN_DATOS;15814;5
82747;14097;95;2;0;;0;SIN_DATOS;82747;5
156823;22605;95;2;0;;0;SIN_DATOS;156823;6
11883;25085;29;1;0;;0;SIN_DATOS;11883;5
9463;22059;59;1;0;;0;SIN_DATOS;9463;4
93171;4969;95;4;0;;0;SIN_DATOS;93171;5
126664;13485;95;2;0;;0;SIN_DATOS;126664;6
7592;4993;16;5;0;;0;SIN_DATOS;7592;4
100627;12361;29;1;0;;0;SIN_DATOS;100627;6
59493;17658;42;1;0;;0;SIN_DATOS;59493;5
56913;19732;95;10;0;;0;SIN_DATOS;56913;5
77526;2972;96;12;0;;0;SIN_DATOS;77526;5
7904;25145;59;1;0;;0;SIN_DATOS;7904;4
23418;19678;95;2;0;;0;SIN_DATOS;23418;5
70314;26565;95;14;0;;0;SIN_DATOS;70314;5
103280;10530;95;3;0;;0;SIN_DATOS;103280;6
62594;1403;95;6;0;;0;SIN_DATOS;62594;5
54554;4546;82;1;0;;0;SIN_DATOS;54554;5
71146;2608;95;3;0;;0;SIN_DATOS;71146;5
148588;21038;95;5;0;;0;SIN_DATOS;148588;6
62007;22188;42;1;0;;0;SIN_DATOS;62007;5
61605;1331;95;3;0;;0;SIN_DATOS;61605;5
72182;3077;95;2;0;;0;SIN_DATOS;72182;5
64432;2791;95;5;0;;0;SIN_DATOS;64432;5
169029;26550;95;2;0;;0;SIN_DATOS;169029;6
85652;13459;48;1;0;;0;SIN_DATOS;85652;5
23085;1831;41;1;0;;0;SIN_DATOS;23085;5
90912;5090;95;2;0;;0;SIN_DATOS;90912;5
99042;23164;54;1;0;;0;SIN_DATOS;99042;5
106877;25747;95;22;0;;0;SIN_DATOS;106877;6
70588;17698;41;21;0;;0;SIN_DATOS;70588;5
23544;3111;42;1;0;;0;SIN_DATOS;23544;5
147488;23646;95;4;0;;0;SIN_DATOS;147488;6
125009;14127;95;5;0;;0;SIN_DATOS;125009;6
59493;17639;18;1;0;;0;SIN_DATOS;59493;5
98914;7699;95;2;0;;0;SIN_DATOS;98914;5
92505;25570;95;4;0;;0;SIN_DATOS;92505;5
56951;12889;99;2;0;;0;SIN_DATOS;56951;5
77526;4285;96;9;0;;0;SIN_DATOS;77526;5
155082;22190;95;2;0;;0;SIN_DATOS;155082;6
7006;22951;42;1;0;;0;SIN_DATOS;7006;4
82747;8187;95;5;0;;0;SIN_DATOS;82747;5
23649;106;48;4;0;;0;SIN_DATOS;23649;5
72395;2288;95;2;0;;0;SIN_DATOS;72395;5
77667;19009;95;9;0;;0;SIN_DATOS;77667;5
11883;25101;29;1;0;;0;SIN_DATOS;11883;5
23444;22317;53;1;0;;0;SIN_DATOS;23444;5
56913;19736;95;2;0;;0;SIN_DATOS;56913;5
113623;10973;53;3;0;;0;SIN_DATOS;113623;6
71146;2604;48;1;0;;0;SIN_DATOS;71146;5
140449;18250;95;4;0;;0;SIN_DATOS;140449;6
103458;8570;95;3;0;;0;SIN_DATOS;103458;6
152774;21738;48;2;0;;0;SIN_DATOS;152774;6
210242;26179;95;6;0;;0;SIN_DATOS;210242;6
62007;22189;95;2;0;;0;SIN_DATOS;62007;5
9463;22026;59;1;0;;0;SIN_DATOS;9463;4
7163;26701;95;2;0;;0;SIN_DATOS;7163;4
23444;475;95;3;0;;0;SIN_DATOS;23444;5
23001;26412;95;10;0;;0;SIN_DATOS;23001;5
89419;20287;95;3;0;;0;SIN_DATOS;89419;5
156823;22615;48;1;0;;0;SIN_DATOS;156823;6
63597;26392;95;2;0;;0;SIN_DATOS;63597;5
90912;5084;95;2;0;;0;SIN_DATOS;90912;5
55080;22902;95;2;0;;0;SIN_DATOS;55080;5
8330;23852;95;5;0;;0;SIN_DATOS;8330;4
126871;13531;95;2;0;;0;SIN_DATOS;126871;6
7214;15424;95;4;0;;0;SIN_DATOS;7214;4
137596;20421;41;1;0;;0;SIN_DATOS;137596;6
56913;19732;41;1;0;;0;SIN_DATOS;56913;5
169029;24444;95;7;0;;0;SIN_DATOS;169029;6
59493;17672;42;1;0;;0;SIN_DATOS;59493;5
22995;930;80;1;0;;0;SIN_DATOS;22995;5
114371;25720;41;2;0;;0;SIN_DATOS;114371;6
71965;12907;41;1;0;;0;SIN_DATOS;71965;5
56913;19707;95;5;0;;0;SIN_DATOS;56913;5
97938;17908;18;1;0;;0;SIN_DATOS;97938;5
121313;12464;95;4;0;;0;SIN_DATOS;121313;6
111643;18404;95;3;0;;0;SIN_DATOS;111643;6
62594;1403;48;2;0;;0;SIN_DATOS;62594;5
64432;2591;42;2;0;;0;SIN_DATOS;64432;5
154886;22159;48;1;0;;0;SIN_DATOS;154886;6
11883;25104;29;1;0;;0;SIN_DATOS;11883;5
71965;12906;41;3;0;;0;SIN_DATOS;71965;5
9932;9757;48;1;0;;0;SIN_DATOS;9932;4
70588;6617;41;11;0;;0;SIN_DATOS;70588;5
64432;2592;95;2;0;;0;SIN_DATOS;64432;5
69289;26666;95;8;0;;0;SIN_DATOS;69289;5
141641;19029;41;2;0;;0;SIN_DATOS;141641;6
22739;2570;98;1;0;;0;SIN_DATOS;22739;5
145649;20039;53;1;0;;0;SIN_DATOS;145649;6
7409;3419;41;7;0;;0;SIN_DATOS;7409;4
72395;14278;95;2;0;;0;SIN_DATOS;72395;5
142093;23648;95;1;0;;0;SIN_DATOS;142093;6
80843;26726;L83;1;0;;0;SIN_DATOS;80843;5
62544;25660;95;3;0;;0;SIN_DATOS;62544;5
93918;25977;95;2;0;;0;SIN_DATOS;93918;5
24546;7248;48;4;0;;0;SIN_DATOS;24546;5
85139;4325;95;3;0;;0;SIN_DATOS;85139;5
56948;1472;16;1;0;;0;SIN_DATOS;56948;5
141493;19323;95;2;0;;0;SIN_DATOS;141493;6
83990;19644;53;2;0;;0;SIN_DATOS;83990;5
62594;15024;709;2;0;;0;SIN_DATOS;62594;5
82747;3218;95;3;0;;0;SIN_DATOS;82747;5
7941;26249;95;2;0;;0;SIN_DATOS;7941;4
102591;8359;26;1;0;;0;SIN_DATOS;102591;6
120402;12115;95;3;0;;0;SIN_DATOS;120402;6
59700;22609;95;2;0;;0;SIN_DATOS;59700;5
70588;25065;97;1;0;;0;SIN_DATOS;70588;5
187115;25781;95;5;0;;0;SIN_DATOS;187115;6
90912;5049;95;2;0;;0;SIN_DATOS;90912;5
71436;20346;95;6;0;;0;SIN_DATOS;71436;5
102591;8357;41;3;0;;0;SIN_DATOS;102591;6
59493;17646;48;1;0;;0;SIN_DATOS;59493;5
161437;24651;95;2;0;;0;SIN_DATOS;161437;6
55024;21158;95;4;0;;0;SIN_DATOS;55024;5
143212;19632;5;2;0;;0;SIN_DATOS;143212;6
101900;8232;48;1;0;;0;SIN_DATOS;101900;6
61262;14671;42;1;0;;0;SIN_DATOS;61262;5
141641;23537;48;1;0;;0;SIN_DATOS;141641;6
75608;2670;95;7;0;;0;SIN_DATOS;75608;5
70314;26564;95;4;0;;0;SIN_DATOS;70314;5
10354;10354;41;1;0;;0;SIN_DATOS;10354;5
161437;26704;42;1;0;;0;SIN_DATOS;161437;6
55081;12268;95;4;0;;0;SIN_DATOS;55081;5
23186;10;95;3;0;;0;SIN_DATOS;23186;5
111548;26486;95;3;0;;0;SIN_DATOS;111548;6
84886;26651;95;13;0;;0;SIN_DATOS;84886;5
129899;19490;42;1;0;;0;SIN_DATOS;129899;6
54550;22849;95;2;0;;0;SIN_DATOS;54550;5
161437;24978;42;1;0;;0;SIN_DATOS;161437;6
56498;1617;41;2;0;;0;SIN_DATOS;56498;5
102591;8517;26;2;0;;0;SIN_DATOS;102591;6
55081;7499;99;2;0;;0;SIN_DATOS;55081;5
55026;25156;95;2;0;;0;SIN_DATOS;55026;5
59493;17642;18;1;0;;0;SIN_DATOS;59493;5
155474;22217;95;3;0;;0;SIN_DATOS;155474;6
80843;26657;99;3;0;;0;SIN_DATOS;80843;5
125953;26340;95;2;0;;0;SIN_DATOS;125953;6
93918;23799;95;3;0;;0;SIN_DATOS;93918;5
8795;1001;53;1;0;;0;SIN_DATOS;8795;4
55950;26345;95;3;0;;0;SIN_DATOS;55950;5
85661;3369;41;1;0;;0;SIN_DATOS;85661;5
86429;21446;95;2;0;;0;SIN_DATOS;86429;5
24308;155;48;1;0;;0;SIN_DATOS;24308;5
151614;26703;885;1;0;;0;SIN_DATOS;151614;6
56913;19730;41;1;0;;0;SIN_DATOS;56913;5
120881;12303;95;5;0;;0;SIN_DATOS;120881;6
85652;15038;48;1;0;;0;SIN_DATOS;85652;5
67486;8177;95;3;0;;0;SIN_DATOS;67486;5
90912;5048;95;3;0;;0;SIN_DATOS;90912;5
99112;7731;5;2;0;;0;SIN_DATOS;99112;5
7044;20470;95;2;0;;0;SIN_DATOS;7044;4
62015;24667;95;9;0;;0;SIN_DATOS;62015;5
72879;23266;95;3;0;;0;SIN_DATOS;72879;5
64990;1893;26;1;0;;0;SIN_DATOS;64990;5
110440;26177;41;2;0;;0;SIN_DATOS;110440;6
82747;3213;53;2;0;;0;SIN_DATOS;82747;5
114371;25720;48;3;0;;0;SIN_DATOS;114371;6
91662;4813;95;47;0;;0;SIN_DATOS;91662;5
129915;20434;95;7;0;;0;SIN_DATOS;129915;6
101900;8233;53;1;0;;0;SIN_DATOS;101900;6
110068;9655;95;2;0;;0;SIN_DATOS;110068;6
113647;25485;48;1;0;;0;SIN_DATOS;113647;6
67486;25717;95;3;0;;0;SIN_DATOS;67486;5
23444;19348;95;3;0;;0;SIN_DATOS;23444;5
88625;20447;95;2;0;;0;SIN_DATOS;88625;5
59221;2918;95;3;0;;0;SIN_DATOS;59221;5
85139;4971;41;1;0;;0;SIN_DATOS;85139;5
85657;12505;95;5;0;;0;SIN_DATOS;85657;5
93918;12498;95;5;0;;0;SIN_DATOS;93918;5
75979;17246;42;1;0;;0;SIN_DATOS;75979;5
85536;20947;48;3;0;;0;SIN_DATOS;85536;5
107110;16525;95;2;0;;0;SIN_DATOS;107110;6
54556;611;95;5;0;;0;SIN_DATOS;54556;5
23251;79;83;1;0;;0;SIN_DATOS;23251;5
70588;13232;42;1;0;;0;SIN_DATOS;70588;5
105809;9827;95;7;0;;0;SIN_DATOS;105809;6
95506;16896;42;8;0;;0;SIN_DATOS;95506;5
217185;26336;95;2;0;;0;SIN_DATOS;217185;6
62007;22379;37;1;0;;0;SIN_DATOS;62007;5
97938;17908;48;1;0;;0;SIN_DATOS;97938;5
7044;1072;48;1;0;;0;SIN_DATOS;7044;4
136519;17170;95;3;0;;0;SIN_DATOS;136519;6
56913;19727;95;7;0;;0;SIN_DATOS;56913;5
7214;19236;95;13;0;;0;SIN_DATOS;7214;4
10721;10721;95;3;0;;0;SIN_DATOS;10721;5
11883;25103;29;1;0;;0;SIN_DATOS;11883;5
70948;25175;95;2;0;;0;SIN_DATOS;70948;5
9416;26589;41;1;0;;0;SIN_DATOS;9416;4
132919;15084;95;13;0;;0;SIN_DATOS;132919;6
75608;2667;95;11;0;;0;SIN_DATOS;75608;5
148081;20951;48;1;0;;0;SIN_DATOS;148081;6
81865;24625;69;1;0;;0;SIN_DATOS;81865;5
7034;13549;41;1;0;;0;SIN_DATOS;7034;4
82615;3201;95;4;0;;0;SIN_DATOS;82615;5
80843;26657;97;2;0;;0;SIN_DATOS;80843;5
24097;144;99;2;0;;0;SIN_DATOS;24097;5
89419;20261;95;3;0;;0;SIN_DATOS;89419;5
90912;8807;95;3;0;;0;SIN_DATOS;90912;5
97938;19395;95;2;0;;0;SIN_DATOS;97938;5
22949;17483;95;3;0;;0;SIN_DATOS;22949;5
111212;26189;42;1;0;;0;SIN_DATOS;111212;6
22743;4121;9;1;0;;0;SIN_DATOS;22743;5
59493;17647;48;1;0;;0;SIN_DATOS;59493;5
67379;26085;95;4;0;;0;SIN_DATOS;67379;5
176426;24670;95;5;0;;0;SIN_DATOS;176426;6
7034;2619;41;4;0;;0;SIN_DATOS;7034;4
74359;2564;95;3;0;;0;SIN_DATOS;74359;5
62543;10823;41;1;0;;0;SIN_DATOS;62543;5
7006;22869;95;2;0;;0;SIN_DATOS;7006;4
124387;13068;97;1;0;;0;SIN_DATOS;124387;6
97938;17905;95;3;0;;0;SIN_DATOS;97938;5
60457;1249;42;3;0;;0;SIN_DATOS;60457;5
63394;15973;41;1;0;;0;SIN_DATOS;63394;5
73633;13860;95;8;0;;0;SIN_DATOS;73633;5
23085;2732;95;3;0;;0;SIN_DATOS;23085;5
59077;26553;95;3;0;;0;SIN_DATOS;59077;5
110850;9818;22;1;0;;0;SIN_DATOS;110850;6
7409;8985;42;1;0;;0;SIN_DATOS;7409;4
9416;25044;95;3;0;;0;SIN_DATOS;9416;4
150569;21310;16;1;0;;0;SIN_DATOS;150569;6
124172;26096;95;3;0;;0;SIN_DATOS;124172;6
111643;18378;20;1;0;;0;SIN_DATOS;111643;6
111643;18384;95;4;0;;0;SIN_DATOS;111643;6
112332;11033;95;3;0;;0;SIN_DATOS;112332;6
61262;14662;95;2;0;;0;SIN_DATOS;61262;5
8330;23868;95;2;0;;0;SIN_DATOS;8330;4
8795;997;95;5;0;;0;SIN_DATOS;8795;4
111643;18388;41;1;0;;0;SIN_DATOS;111643;6
117496;11151;41;1;0;;0;SIN_DATOS;117496;6
70588;13234;95;7;0;;0;SIN_DATOS;70588;5
11883;25093;29;1;0;;0;SIN_DATOS;11883;5
9708;9708;184;1;0;;0;SIN_DATOS;9708;4
68514;2555;95;2;0;;0;SIN_DATOS;68514;5
59493;9515;18;1;0;;0;SIN_DATOS;59493;5
22776;15127;95;3;0;;0;SIN_DATOS;22776;5
65770;20314;95;3;0;;0;SIN_DATOS;65770;5
9463;17727;59;1;0;;0;SIN_DATOS;9463;4
131380;23096;95;2;0;;0;SIN_DATOS;131380;6
144275;20103;95;3;0;;0;SIN_DATOS;144275;6
156203;22426;42;3;0;;0;SIN_DATOS;156203;6
93918;23623;95;2;0;;0;SIN_DATOS;93918;5
8386;13959;53;1;0;;0;SIN_DATOS;8386;4
66965;22934;18;1;0;;0;SIN_DATOS;66965;5
113623;10973;95;5;0;;0;SIN_DATOS;113623;6
59493;17641;48;1;0;;0;SIN_DATOS;59493;5
24546;7248;5;1;0;;0;SIN_DATOS;24546;5
77526;4101;95;2;0;;0;SIN_DATOS;77526;5
118082;11484;95;2;0;;0;SIN_DATOS;118082;6
140281;18076;95;2;0;;0;SIN_DATOS;140281;6
175114;26138;54;1;0;;0;SIN_DATOS;175114;6
55950;26613;95;2;0;;0;SIN_DATOS;55950;5
73701;2426;95;4;0;;0;SIN_DATOS;73701;5
147609;21741;41;1;0;;0;SIN_DATOS;147609;6
59493;9548;95;5;0;;0;SIN_DATOS;59493;5
143978;19793;95;5;0;;0;SIN_DATOS;143978;6
163391;23425;95;2;0;;0;SIN_DATOS;163391;6
96138;13533;41;2;0;;0;SIN_DATOS;96138;5
63394;15975;41;2;0;;0;SIN_DATOS;63394;5
24097;144;95;3;0;;0;SIN_DATOS;24097;5
93918;8133;95;3;0;;0;SIN_DATOS;93918;5
120215;20041;41;1;0;;0;SIN_DATOS;120215;6
82313;13156;95;49;0;;0;SIN_DATOS;82313;5
68156;1878;95;5;0;;0;SIN_DATOS;68156;5
64608;1888;95;2;0;;0;SIN_DATOS;64608;5
55081;17546;48;1;0;;0;SIN_DATOS;55081;5
140625;18434;95;3;0;;0;SIN_DATOS;140625;6
24097;142;53;1;0;;0;SIN_DATOS;24097;5
102591;25019;41;3;0;;0;SIN_DATOS;102591;6
22739;26261;20;2;0;;0;SIN_DATOS;22739;5
141493;21459;48;2;0;;0;SIN_DATOS;141493;6
19444;19444;95;2;0;;0;SIN_DATOS;19444;5
121436;21226;95;37;0;;0;SIN_DATOS;121436;6
64608;9672;95;2;0;;0;SIN_DATOS;64608;5
99927;15273;95;2;0;;0;SIN_DATOS;99927;5
64990;10247;26;1;0;;0;SIN_DATOS;64990;5
141803;19317;42;1;0;;0;SIN_DATOS;141803;6
7006;16433;95;3;0;;0;SIN_DATOS;7006;4
