COMPAÑÍA,COD CLIENTE,COD UNID,COD_SERV_JOIN,F. Inicio,Fecha Fin,Requeridos_sum,PersonalEstimado_sum,CLIENTE,UNIDAD,SERVICIO,Lider Zonal,Zona,macro zona,Personal Real,Deficit/Superavit,% Cobertura,% Cobertura Sobrante/Faltante,Estado
J&V Resguardo S.A.C.,71436,18937,16,2025-05-27,2025-05-29,1,1.1666666666666667,ALICORP SAA,SERV. ADIC. ALICORP EDIF MIRAFLORES,AGENTE SEGURIDAD 08 HRS L/D DÍA,CARLOS BRACAMONTE,ZONA C12,ZONA CENTRO,0,,,,Déficit
J&V Resguardo S.A.C.,102591,8517,100,2020-04-17,2099-12-31,1,1.0,UNIVERSIDAD PRIVADA DEL NORTE SAC,UPN SEDE ESTE SJL,JEFE DE GRUPO 12 HRS L/S DÍA,RONNIE SIMON,ZONA C5,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,9416,2655,16,2025-01-20,2099-12-31,1,1.1666666666666667,URBANIZADORA JARDIN S A,EDIFÍCIO PLAZA DEL SOL,AGENTE SEGURIDAD 08 HRS L/D DÍA,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,2,0.8333333333333333,171.42857142857142,71.42857142857142,Excedente
J&V Resguardo S.A.C.,59079,1184,42,2023-11-14,2099-12-31,1,1.1666666666666667,JJC CONTRATISTAS GENERALES S.A.,JJC CONTRATISTAS GRALES. ALMACÉN VES,AGENTE SEGURIDAD 12 HRS L/D NOCHE,CARLOS HUAMAN,ZONA S2,ZONA SUR,2,0.8333333333333333,171.42857142857142,71.42857142857142,Excedente
J&V Resguardo S.A.C.,143729,19742,41,2021-03-01,2099-12-31,1,1.1666666666666667,LABORATORIOS AC FARMA S.A.,LAB. AC FARMA CALLE 4 152 VULCANO ATE,AGENTE SEGURIDAD 12 HRS L/D DÍA,JOSE SIFUENTES,ZONA C3,ZONA CENTRO,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,22739,10416,345,2025-01-01,2099-12-31,6,7.0,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRA,BINSWANGER EDIFICIO FIBRA SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D (3 TURNOS),LUIS FAJARDO,ZONA C7,ZONA CENTRO,7,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,9463,22054,53,2022-08-01,2099-12-31,3,3.0,BANCO INTERNACIONAL DEL PERU-INTERBANK,INTERBANK SEDE TORRE LA VICTORIA,AGENTE SEGURIDAD 12 HRS L/V (DÍA),LUIS PEREZ,ZONA C8,ZONA CENTRO,3,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,12526,20144,95,2021-08-26,2099-12-31,2,3.0,REPSOL EXPLORACION PERU SUCURSAL DEL PER U,REPSOL LOTE 57,AGENTE SEGURIDAD 24 HRS L/D,SEGUNDO JARA,ZONA REPSOL MANDOS MEDIOS,ZONA SUR,22,19.0,733.3333333333333,633.3333333333333,Excedente
J&V Resguardo S.A.C.,69289,26665,L79,2025-01-01,2099-12-31,1,1.5,MINSUR S. A.,UM PUCAMARCA,SUPERVISOR PREVENCIONISTA SSO 12 HRS L/D DÍA,BERARDO ROMERO,REGION TACNA,REGION SUR,1,-0.5,66.66666666666666,-33.333333333333336,Déficit
J&V Resguardo S.A.C.,207914,26395,95,2025-02-14,2099-12-31,12,14.0,B MANAGEMENT SOCIEDAD ANONIMA CERRADA,AV. PEZET 193 SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D,JOSE ESCALANTE,ZONA C11,ZONA CENTRO,13,-1.0,92.85714285714286,-7.14285714285714,Déficit
J&V Resguardo S.A.C.,82747,4105,95,2025-03-28,2099-12-31,2,2.3333333333333335,FERREYROS SOCIEDAD ANÓNIMA,INMOBILIARIA CDR AV. ARGENTINA 5799,AGENTE SEGURIDAD 24 HRS L/D,MARTIN MENDOZA,ZONA RT3,ZONA RETAIL,10,7.666666666666666,428.57142857142856,328.57142857142856,Excedente
J&V Resguardo S.A.C.,63181,1492,95,2009-05-10,2099-12-31,2,2.3333333333333335,TECH TRADE S.A.C.,TECH TRADE LOCAL CHORRILLOS,AGENTE SEGURIDAD 24 HRS L/D,WILMAR SALAS,ZONA S4,ZONA SUR,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,75608,5421,41,2025-05-30,2025-05-30,2,2.3333333333333335,TECNOLOGICA DE ALIMENTOS S.A.,SERV. ADIC. TASA FLOTA CALLAO,AGENTE SEGURIDAD 12 HRS L/D DÍA,ALEXANDER ASCANIO,ZONA N5,ZONA NORTE,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,229191,26661,95,2025-04-01,2099-12-31,2,2.3333333333333335,BPO TANK TERMINALS S.A.C.,BPO TANK LOCAL CHIMBOTE,AGENTE SEGURIDAD 24 HRS L/D,MIGUEL ROMERO,REGION CHIMBOTE,REGION NORTE,0,,,,Déficit
J&V Resguardo S.A.C.,8330,23843,41,2023-10-16,2099-12-31,1,1.1666666666666667,SAN FERNANDO S.A.,SAN FERNANDO OAP CHANCAY,AGENTE SEGURIDAD 12 HRS L/D DÍA,JORGE ANTON,REGION HUACHO,REGION NORTE,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,104703,8861,95,2022-05-01,2099-12-31,4,4.666666666666667,PLASTICOS NACIONALES S A,PLASTICOS NAC. LOCAL INDEPENDENCIA,AGENTE SEGURIDAD 24 HRS L/D,WALTER MONTIEL,ZONA N3,ZONA NORTE,5,0.33333333333333304,107.14285714285714,7.14285714285714,Excedente
J&V Resguardo S.A.C.,85536,26433,41,2025-05-21,2025-05-23,1,1.1666666666666667,ASOCIACION PERUANO JAPONESA,SERV. ADIC. APJ SEDE CENTRAL,AGENTE SEGURIDAD 12 HRS L/D DÍA,JOSE ESCALANTE,ZONA C11,ZONA CENTRO,0,,,,Déficit
J&V Resguardo S.A.C.,107998,17603,113,2025-01-01,2099-12-31,6,7.0,CORPORACION PRIMAX S.A.,PRIMAX OFICINA PRINCIPAL PANORAMA CCTV,OPERADOR CENTRO CONTROL 24 HRS L/D,HERNAN QUISPE,ZONA S6,ZONA SUR,7,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,9416,15684,10,2022-05-04,2099-12-31,1,1.0,URBANIZADORA JARDIN S A,CENTRO COMERCIAL PASO 28 DE JULIO RECEPCIÓN,AGENTE RECEPCIONISTA 12 HRS L/V (DÍA),CARLOS BRACAMONTE,ZONA C12,ZONA CENTRO,1,0.0,100.0,0.0,Completo
Liderman Servicios S.A.C.,163832,23480,F36,2023-07-01,2099-12-31,1,1.1666666666666667,INVERSIONES LENDIPO S.A.C.,CC MEGA PLAZA HUARAL,AGENTE PARKING 08 HRS L/D DÍA,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,105799,8979,53,2016-04-15,2099-12-31,1,1.0,COLGATE-PALMOLIVE PERU S A,COLPAL LOCAL MIRAFLORES,AGENTE SEGURIDAD 12 HRS L/V (DÍA),CARLOS BRACAMONTE,ZONA C12,ZONA CENTRO,0,,,,Déficit
J&V Resguardo S.A.C.,77526,4660,I79,2020-05-01,2099-12-31,0,0.6666666666666666,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV EDIFICIO LAS BEGONIAS,OPERADOR CENTRO CONTROL 16 HRS L/J + 12 HRS VIE Y SÁB DÍA,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,2,1.3333333333333335,300.0,200.0,Excedente
J&V Resguardo S.A.C.,69289,26668,476,2025-01-01,2099-12-31,1,1.5,MINSUR S. A.,UM SAN RAFAEL,RESGUARDO 12 HRS L/D DÍA,JUAN CARLOS LEON,REGION PUNO,REGION SUR,2,0.5,133.33333333333331,33.33333333333333,Excedente
J&V Resguardo S.A.C.,108413,9571,41,2025-05-01,2099-12-31,2,2.3333333333333335,PLUSPETROL PERU CORPORATION S.A.,PLUSPETROL SEDE PISCO,AGENTE SEGURIDAD 12 HRS L/D DÍA,LUIS MELO,REGION ICA,REGION SUR,7,4.666666666666666,300.0,200.0,Excedente
J&V Resguardo S.A.C.,204387,25937,O96,2024-09-12,2099-12-31,1,1.0,GRUPO EMBOTELLADOR ATIC S.A.,EMBOTELLADORA ATIC RESGUARDO,RESGUARDO 12 HRS L/S DÍA ARMADO,VICTOR REATEGUI,ZONA CR1,ZONA RESGUARDOS,14,13.0,1400.0,1300.0,Excedente
J&V Resguardo S.A.C.,7006,16436,95,2019-11-01,2099-12-31,2,2.3333333333333335,REPSOL COMERCIAL SAC,REPSOL ARRIOLA SAN LUIS,AGENTE SEGURIDAD 24 HRS L/D,WILFREDO NEIRA,ZONA C4,ZONA CENTRO,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
Liderman Servicios S.A.C.,112043,10884,F36,2025-05-10,2025-05-10,3,3.5,MALL PLAZA PERÚ S.A.,SERV. ADIC. MALL PLAZA AREQUIPA CAYMA,AGENTE PARKING 08 HRS L/D DÍA,PERCY PEREZ,REGION AREQUIPA,REGION SUR,0,,,,Déficit
J&V Resguardo S.A.C.,156823,22604,95,2022-12-01,2099-12-31,2,2.3333333333333335,CALIZA CEMENTO INCA S.A.,CALIZA CEMENTO INCA SEDE RESIDENCIA LA MOLINA,AGENTE SEGURIDAD 24 HRS L/D,LUIS CRISTOBAL,ZONA RG1,ZONA RESIDENCIAS,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,59493,17635,07,2023-08-14,2099-12-31,1,1.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP SERVICIOS GENERALES CAMPUS,AGENTE RECEPCIONISTA 08 HRS L/S (DÍA),ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,2,1.0,200.0,100.0,Excedente
J&V Resguardo S.A.C.,111548,25497,95,2025-05-03,2099-12-31,2,2.3333333333333335,CENTENARIO DESARROLLO URBANO S.A.C,OAC HUANCHACO TRUJILLO,AGENTE SEGURIDAD 24 HRS L/D,JAN INGA,REGION TRUJILLO,REGION NORTE,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,22888,381,H99,2021-05-17,2099-12-31,2,2.3333333333333335,IMPORTACIONES HIRAOKA S.A.C.,HIRAOKA TIENDA INDEPENDENCIA (CONTROLADORES),CONTROLADOR 12.,VICTOR REATEGUI,ZONA CR1,ZONA RESGUARDOS,4,1.6666666666666665,171.42857142857142,71.42857142857142,Excedente
J&V Resguardo S.A.C.,145649,20039,151,2022-05-01,2099-12-31,1,1.1666666666666667,METALPREN S. A.,METALPREN LOCAL PRINCIPAL MINERALES 310,SUPERVISOR SEGURIDAD 12 HRS L/D (DIA),ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,85536,23977,18,2023-11-08,2099-12-31,1,1.0,ASOCIACION PERUANO JAPONESA,SERV. ADIC. APJ DEPARTAMENTO DE CULTURA,AGENTE SEGURIDAD 08 HRS L/S DÍA,JOSE ESCALANTE,ZONA C11,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,59493,17635,41,2022-08-15,2099-12-31,1,1.1666666666666667,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP SERVICIOS GENERALES CAMPUS,AGENTE SEGURIDAD 12 HRS L/D DÍA,ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,5,3.833333333333333,428.57142857142856,328.57142857142856,Excedente
J&V Resguardo S.A.C.,54554,3808,16,2025-05-24,2025-05-24,1,1.1666666666666667,PROFUTURO AFP,SERV. ADIC. PROFUTURO CHICLAYO,AGENTE SEGURIDAD 08 HRS L/D DÍA,DARCY SAMILLAN,REGION CHICLAYO,REGION NORTE,0,,,,Déficit
J&V Resguardo S.A.C.,22787,311,95,2006-01-01,2099-12-31,2,2.3333333333333335,CLINICA MIRAFLORES S.A.C.,CLINICA MIRAFLORES,AGENTE SEGURIDAD 24 HRS L/D,CARLOS BRACAMONTE,ZONA C12,ZONA CENTRO,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,57917,19229,P28,2024-06-01,2099-12-31,2,2.0,PETROLEOS DEL PERU PETROPERU SA,PETROPERÚ REFINERIA CONCHAN,RECEPCIONISTA 12 HRS L/V DÍA,WILMAR SALAS,ZONA S4,ZONA SUR,2,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,60776,26351,16,2025-05-03,2025-05-03,1,1.1666666666666667,HERMES TRANSPORTES BLINDADOS  S A,SERV. ADIC. BN TRUJILLO LA LIBERTDAD MOCHE,AGENTE SEGURIDAD 08 HRS L/D DÍA,JAN INGA,REGION TRUJILLO,REGION NORTE,0,,,,Déficit
J&V Resguardo S.A.C.,55024,21170,J43,2021-12-09,2099-12-31,2,2.3333333333333335,DP WORLD LOGISTICS S.R.L.,DPW LOGISTICS ARGENTINA OPERACIONES,SUPERVISOR SSOMA 24 HRS L/D,JUAN MAYHUIRE,ZONA N7,ZONA NORTE,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,23649,106,086,2014-05-05,2099-12-31,1,1.0,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,PLANTA HUACHIPA,INSPECTOR DE PATRIMONIO 12 HRS L/S DÍA,ANDERSON GUTARA,ZONA C1,ZONA CENTRO,2,1.0,200.0,100.0,Excedente
J&V Resguardo S.A.C.,123713,12901,95,2018-05-07,2099-12-31,2,2.3333333333333335,INDUSTRIAL BETA S.A.,ALMACENES OMEGA SEDE ATE,AGENTE SEGURIDAD 24 HRS L/D,JOSE SIFUENTES,ZONA C3,ZONA CENTRO,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,85652,13459,53,2025-01-01,2099-12-31,3,3.0,SERVICIOS GENERALES INMOBILIARIOS NUEVO MUNDO S.A.,EDIFICIO CEM IV 28 DE JULIO,AGENTE SEGURIDAD 12 HRS L/V (DÍA),CARLOS BRACAMONTE,ZONA C12,ZONA CENTRO,3,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,9463,22051,026,2022-08-01,2099-12-31,1,1.0,BANCO INTERNACIONAL DEL PERU-INTERBANK,INTERBANK SEDE CASA OLAECHEA SAN ISIDRO,AGENTE SEGURIDAD ESPECIAL 12 HRS L/S (DÍA),WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,7034,2619,41,2024-11-01,2099-12-31,1,1.1666666666666667,INVERSIONES NACIONALES DE TURISMO S.A.,WESTIN LIMA HOTEL & CONVENTION CENTER,AGENTE SEGURIDAD 12 HRS L/D DÍA,LUIS PEREZ,ZONA C8,ZONA CENTRO,4,2.833333333333333,342.85714285714283,242.85714285714283,Excedente
J&V Resguardo S.A.C.,22888,25583,789,2024-09-01,2099-12-31,1,1.0,IMPORTACIONES HIRAOKA S.A.C.,HIRAOKA TIENDA INDEPENDENCIA (RESGUARDOS),RESGUARDO 12 HRS L/S NIVEL 3 (DÍA),VICTOR REATEGUI,ZONA CR1,ZONA RESGUARDOS,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,7592,4996,118,2017-04-01,2099-12-31,1,1.0,COMPAÑIA MINERA ANTAMINA S.A.,ANTAMINA OFICINA LIMA,RESGUARDO 12 HRS L/S (DÍA),GINO GONZALES,REGION HUARAZ,REGION NORTE,5,4.0,500.0,400.0,Excedente
J&V Resguardo S.A.C.,82747,3370,95,2012-01-01,2099-12-31,6,7.0,FERREYROS SOCIEDAD ANÓNIMA,AV. CRISTOBAL DE PERALTA NORTE 820,AGENTE SEGURIDAD 24 HRS L/D,JUAN CANGALAYA,ZONA RT1,ZONA RETAIL,8,1.0,114.28571428571428,14.28571428571428,Excedente
J&V Resguardo S.A.C.,97938,17909,95,2022-07-07,2099-12-31,2,2.3333333333333335,INSTITUTO DE EDUCACION SUPERIOR PRIVADO CIBERTEC S,CIBERTEC SEDE INDEPENDENCIA,AGENTE SEGURIDAD 24 HRS L/D,WALTER MONTIEL,ZONA N3,ZONA NORTE,7,4.666666666666666,300.0,200.0,Excedente
J&V Resguardo S.A.C.,9463,17725,59,2020-02-01,2099-12-31,1,1.0,BANCO INTERNACIONAL DEL PERU-INTERBANK,INTERBANK MINKA CALLAO,AGENTE SEGURIDAD 12 HRS L/V + 06 HRS SÁB DÍA,LUIS PEREZ,ZONA C8,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,7594,16497,95,2019-11-01,2099-12-31,4,4.666666666666667,P&D ANDINA ALIMENTOS S.A.,PD ANDINA PLANTA AVI LIMA,AGENTE SEGURIDAD 24 HRS L/D,ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,5,0.33333333333333304,107.14285714285714,7.14285714285714,Excedente
J&V Resguardo S.A.C.,9463,21237,J63,2022-07-01,2099-12-31,1,1.0,BANCO INTERNACIONAL DEL PERU-INTERBANK,INTERBANK TORRE IBK LA VICTORIA ADMINISTRATIVOS,ASISTENTE ADMINISTRATIVO II - 08 HRS L/V DÍA,LUIS PEREZ,ZONA C8,ZONA CENTRO,2,1.0,200.0,100.0,Excedente
J&V Resguardo S.A.C.,22949,17490,95,2025-01-01,2099-12-31,2,2.3333333333333335,MOLITALIA S.A,MOLITALIA AGENCIA ICA,AGENTE SEGURIDAD 24 HRS L/D,LUIS MELO,REGION ICA,REGION SUR,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,84045,26356,42,2025-01-27,2029-12-31,1,1.1666666666666667,CORPORACION ANDINA DEL GAS PERU SOCIEDAD ANONIMA C,CHASKIGAS - PLANTA SOCABAYA,AGENTE SEGURIDAD 12 HRS L/D NOCHE,PERCY PEREZ,REGION AREQUIPA,REGION SUR,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,77667,19001,95,2020-10-07,2099-12-31,2,2.3333333333333335,PESQUERA DIAMANTE S.A.,PESQUERA DIAMANTE PLANTA PISCO,AGENTE SEGURIDAD 24 HRS L/D,LUIS MELO,REGION ICA,REGION SUR,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,121313,12465,113,2022-05-01,2099-12-31,2,2.3333333333333335,QUIMTIA S.A.,QUIMTIA DISTRIBUCIÓN LURÍN,OPERADOR CENTRO CONTROL 24 HRS L/D,FERNANDO YUCRA,ZONA S7,ZONA SUR,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,143212,19633,95,2025-01-01,2099-12-31,4,6.0,COMPAÑIA MINERA SANTA LUISA S.A.,MINERA SANTA LUISA ATALAYA,AGENTE SEGURIDAD 24 HRS L/D,GINO GONZALES,REGION HUARAZ,REGION NORTE,6,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,85536,21753,519,2025-05-29,2025-05-31,4,4.666666666666667,ASOCIACION PERUANO JAPONESA,SERV. ADIC. APJ DPTO. DE CULTURA - TEATRO,AGENTE SEGURIDAD 08 HRS L/D TARDE,JOSE ESCALANTE,ZONA C11,ZONA CENTRO,0,,,,Déficit
J&V Resguardo S.A.C.,73633,26594,082,2025-04-03,2099-12-31,1,1.1666666666666667,FARGOLINE SOCIEDAD ANONIMA - FARGOLINE S.A.,CONTROLADOR IMPORTACIONES CHEKER,INSPECTOR DE PATRIMONIO 12 HRS L/D DÍA,FREDDY CERRON,ZONA RT2,ZONA RETAIL,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,77667,19325,95,2025-05-02,2099-12-31,2,2.3333333333333335,PESQUERA DIAMANTE S.A.,SERV. ADIC. PESQUERA DIAMANTE PLANTA SUPE,AGENTE SEGURIDAD 24 HRS L/D,JORGE ANTON,REGION HUACHO,REGION NORTE,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,7592,4995,16,2025-05-01,2099-12-31,7,10.5,COMPAÑIA MINERA ANTAMINA S.A.,ANTAMINA CAMPAMENTO EL PINAR,AGENTE SEGURIDAD 08 HRS L/D DÍA,GINO GONZALES,REGION HUARAZ,REGION NORTE,7,-3.5,66.66666666666666,-33.333333333333336,Déficit
J&V Resguardo S.A.C.,107113,24540,151,2025-03-01,2099-12-31,1,1.1666666666666667,JORSAR S.A.C.,EL COMERCIO SEDE JORSAR LA VICTORIA,SUPERVISOR SEGURIDAD 12 HRS L/D (DIA),WILFREDO NEIRA,ZONA C4,ZONA CENTRO,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,59493,19539,376,2022-01-01,2099-12-31,1,1.1666666666666667,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP CENTRO DE CONVENCIONES ESQUILACHE,OPERADOR CENTRO CONTROL 08 HRS L/D NOCHE,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,0,,,,Déficit
J&V Resguardo S.A.C.,63597,26390,48,2025-02-15,2099-12-31,1,1.0,UNITRADE S.A.C.,UNITRADE SEDE GAMBETA,AGENTE SEGURIDAD 12 HRS L/S DÍA,SANTIAGO BRAVO,ZONA N9,ZONA NORTE,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,7034,13549,95,2023-09-01,2099-12-31,4,4.666666666666667,INVERSIONES NACIONALES DE TURISMO S.A.,HOTEL ALOFT MIRAFLORES,AGENTE SEGURIDAD 24 HRS L/D,CARLOS BRACAMONTE,ZONA C12,ZONA CENTRO,9,4.333333333333333,192.85714285714283,92.85714285714283,Excedente
J&V Resguardo S.A.C.,75608,2675,95,2011-08-01,2099-12-31,4,4.666666666666667,TECNOLOGICA DE ALIMENTOS S.A.,TASA PLANTA ASTILLEROS,AGENTE SEGURIDAD 24 HRS L/D,MIGUEL ROMERO,REGION CHIMBOTE,REGION NORTE,7,2.333333333333333,150.0,50.0,Excedente
J&V Resguardo S.A.C.,159033,24653,53,2024-02-01,2099-12-31,1,1.0,UNIBELL S.A.C.,UNIBELL SEDE SAN ISIDRO,AGENTE SEGURIDAD 12 HRS L/V (DÍA),LUIS FAJARDO,ZONA C7,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,62594,19574,I46,2025-05-01,2099-12-31,2,3.0,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PER",SOUTHERN PERÚ ILO,SUPERVISOR DE CAMPO 24 HRS L/D,BERARDO ROMERO,REGION MOQUEGUA,REGION SUR,3,0.0,100.0,0.0,Completo
Liderman Servicios S.A.C.,112043,10884,F36,2025-05-11,2025-05-11,1,1.1666666666666667,MALL PLAZA PERÚ S.A.,SERV. ADIC. MALL PLAZA AREQUIPA CAYMA,AGENTE PARKING 08 HRS L/D DÍA,PERCY PEREZ,REGION AREQUIPA,REGION SUR,0,,,,Déficit
J&V Resguardo S.A.C.,56951,12888,95,2018-05-01,2099-12-31,14,16.333333333333332,EMPRESA SIDERURGICA DEL PERU S.A.A.,SIDER PLANTA CHIMBOTE (TAREO),AGENTE SEGURIDAD 24 HRS L/D,MIGUEL ROMERO,REGION CHIMBOTE,REGION NORTE,16,-0.33333333333333215,97.9591836734694,-2.0408163265306034,Déficit
J&V Resguardo S.A.C.,82747,4105,95,2013-06-01,2099-12-31,6,7.0,FERREYROS SOCIEDAD ANÓNIMA,INMOBILIARIA CDR AV. ARGENTINA 5799,AGENTE SEGURIDAD 24 HRS L/D,MARTIN MENDOZA,ZONA RT3,ZONA RETAIL,10,3.0,142.85714285714286,42.85714285714286,Excedente
J&V Resguardo S.A.C.,63394,15287,16,2022-05-01,2099-12-31,2,2.3333333333333335,ADIDAS PERU S.A.C,ADIDAS 134 BCS MALL PLAZA TRUJILLO,AGENTE SEGURIDAD 08 HRS L/D DÍA,JAN INGA,REGION TRUJILLO,REGION NORTE,1,-1.3333333333333335,42.857142857142854,-57.14285714285714,Déficit
J&V Resguardo S.A.C.,70588,13426,41,2025-05-09,2025-05-09,4,4.666666666666667,REAL PLAZA S.R.L.,SERV. ADIC. REAL PLAZA PIURA,AGENTE SEGURIDAD 12 HRS L/D DÍA,JUAN CRUZ,REGION PIURA,REGION NORTE,0,,,,Déficit
J&V Resguardo S.A.C.,8330,23841,42,2023-10-16,2099-12-31,1,1.1666666666666667,SAN FERNANDO S.A.,SAN FERNANDO PAB GH CORP CHANCAY,AGENTE SEGURIDAD 12 HRS L/D NOCHE,JORGE ANTON,REGION HUACHO,REGION NORTE,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,7409,3422,48,2025-03-24,2099-12-31,1,1.0,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,UPC ESTUDIO 214 SAN BORJA,AGENTE SEGURIDAD 12 HRS L/S DÍA,GEORGE GARCIA,ZONA S1,ZONA SUR,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,63394,26198,41,2024-12-10,2099-12-31,1,1.1666666666666667,ADIDAS PERU S.A.C,ADIDAS 213 FO EL AGUSTINO,AGENTE SEGURIDAD 12 HRS L/D DÍA,WILFREDO NEIRA,ZONA C4,ZONA CENTRO,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,57917,19229,O70,2024-06-01,2099-12-31,1,1.0,PETROLEOS DEL PERU PETROPERU SA,PETROPERÚ REFINERIA CONCHAN,SUPERVISOR SSOMA 08 HRS L/V DÍA,WILMAR SALAS,ZONA S4,ZONA SUR,0,,,,Déficit
J&V Resguardo S.A.C.,23001,26413,41,2025-03-15,2099-12-31,1,1.1666666666666667,SOLGAS S.A.,SOLGAS ALMACENAMIENTO VENTANILLA,AGENTE SEGURIDAD 12 HRS L/D DÍA,DANNY YATACO,ZONA N2,ZONA NORTE,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,144638,25979,A18,2024-09-26,2099-12-31,1,1.5,MINERA BARRICK PERU S.A.,MINERA BARRICK EXPLORACIONES,AGENTE SEGURIDAD 12 HRS L/D DÍA.,GINO GONZALES,REGION HUARAZ,REGION NORTE,0,,,,Déficit
J&V Resguardo S.A.C.,229191,26660,95,2025-04-01,2099-12-31,4,4.666666666666667,BPO TANK TERMINALS S.A.C.,BPO TANK LOCAL CALLAO,AGENTE SEGURIDAD 24 HRS L/D,SANTIAGO BRAVO,ZONA N9,ZONA NORTE,8,3.333333333333333,171.42857142857142,71.42857142857142,Excedente
J&V Resguardo S.A.C.,89419,23362,005,2025-04-01,2099-12-31,1,1.1666666666666667,PLUZ ENERGÍA PERÚ S.A.A.,ENEL DISTRIB. UNIDADES MÓVILES HUARAL,AGENTE CONDUCTOR 12 HRS L/D NOCHE,JORGE ANTON,REGION HUACHO,REGION NORTE,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo Selva S.A.C.,56948,1471,41,2025-01-01,2099-12-31,1,1.1666666666666667,AEROPUERTOS DEL PERU S.A.,ADP CIUDAD PUCALLPA,AGENTE SEGURIDAD 12 HRS L/D DÍA,JULIO RUPAY,REGION UCAYALI,REGION ORIENTE,0,,,,Déficit
